"site_name","management_name","climate_scenario","crop_system_name","crop_name","Year","Grain.C.kgC.ha.","Leaf.C.kgC.ha.","Stem.C.kgC.ha."
"h_10","ct-bc","rcp26","hops-a","rye, winter, cover",2013,0,205.334849,205.334849
"h_10","ct-bc","rcp26","hops-a","rye, winter, cover",2014,23.163884,297.540044,297.540044
"h_10","ct-bc","rcp26","hops-a","rye, winter, cover",2015,99.708263,380.404239,380.404239
"h_10","ct-bc","rcp26","hops-a","rye, winter, cover",2016,189.959134,353.315979,353.315979
"h_10","ct-bc","rcp26","hops-a","rye, winter, cover",2017,228.014655,371.546803,371.546803
"h_10","ct-bc","rcp26","hops-a","rye, winter, cover",2018,144.483936,326.860378,326.860378
"h_10","ct-bc","rcp26","hops-a","rye, winter, cover",2019,108.689584,431.684449,431.684449
"h_10","ct-bc","rcp26","hops-a","rye, winter, cover",2020,190.902711,403.204416,403.204416
"h_10","ct-bc","rcp26","hops-a","rye, winter, cover",2021,109.717949,485.095805,485.095805
"h_10","ct-bc","rcp26","hops-a","rye, winter, cover",2022,0,337.743134,337.743134
"h_10","ct-bc","rcp26","hops-a","rye, winter, cover",2023,167.810363,262.442509,262.442509
"h_10","ct-bc","rcp26","hops-a","rye, winter, cover",2024,91.491516,320.153567,320.153567
"h_10","ct-bc","rcp26","hops-a","rye, winter, cover",2025,76.564103,410.84581,410.84581
"h_10","ct-bc","rcp26","hops-a","rye, winter, cover",2026,5.036861,312.230877,312.230877
"h_10","ct-bc","rcp26","hops-a","rye, winter, cover",2027,146.559647,373.432579,373.432579
"h_10","ct-bc","rcp26","hops-a","rye, winter, cover",2028,17.644478,386.038885,386.038885
"h_10","ct-bc","rcp26","hops-a","rye, winter, cover",2029,70.10063,396.450052,396.450052
"h_10","ct-bc","rcp26","hops-a","rye, winter, cover",2030,41.553155,320.390079,320.390079
"h_10","ct-bc","rcp26","hops-a","rye, winter, cover",2031,173.565968,370.633494,370.633494
"h_10","ct-bc","rcp26","hops-a","rye, winter, cover",2032,0,309.971617,309.971617
"h_10","ct-bc","rcp26","hops-a","rye, winter, cover",2033,178.847972,249.124154,249.124154
"h_10","ct-bc","rcp26","hops-a","rye, winter, cover",2034,183.722635,269.472253,269.472253
"h_10","ct-bc","rcp26","hops-a","rye, winter, cover",2035,133.873156,333.583642,333.583642
"h_10","ct-bc","rcp26","hops-a","rye, winter, cover",2036,0,391.830136,391.830136
"h_10","ct-bc","rcp26","hops-a","rye, winter, cover",2037,116.600066,241.460291,241.460291
"h_10","ct-bc","rcp26","hops-a","rye, winter, cover",2038,246.679995,285.928561,285.928561
"h_10","ct-bc","rcp26","hops-a","rye, winter, cover",2039,255.39545,258.685629,258.685629
"h_10","ct-bc","rcp26","hops-a","rye, winter, cover",2040,108.898992,331.255137,331.255137
"h_10","ct-bc","rcp26","hops-a","rye, winter, cover",2041,64.196359,310.845373,310.845373
"h_10","ct-bc","rcp26","hops-a","rye, winter, cover",2042,0,369.596888,369.596888
"h_10","ct-bc","rcp26","hops-a","rye, winter, cover",2043,117.955465,370.628852,370.628852
"h_10","ct-bc","rcp26","hops-a","rye, winter, cover",2044,136.571256,289.327925,289.327925
"h_10","ct-bc","rcp26","hops-a","rye, winter, cover",2045,166.99075,313.022056,313.022056
"h_10","ct-bc","rcp26","hops-a","rye, winter, cover",2046,85.580997,388.813063,388.813063
"h_10","ct-bc","rcp26","hops-a","rye, winter, cover",2047,185.880418,331.508556,331.508556
"h_10","ct-bc","rcp26","hops-a","rye, winter, cover",2048,55.707297,402.095355,402.095355
"h_10","ct-bc","rcp26","hops-a","rye, winter, cover",2049,0,245.907096,245.907096
"h_10","ct-bc","rcp26","hops-a","rye, winter, cover",2050,117.840867,309.22389,309.22389
"h_10","ct-bc","rcp26","hops-a","rye, winter, cover",2051,43.653904,357.02167,357.02167
"h_10","ct-bc","rcp26","hops-a","rye, winter, cover",2052,188.123276,249.316367,249.316367
"h_10","ct-bc","rcp26","hops-a","rye, winter, cover",2053,51.977128,240.787844,240.787844
"h_10","ct-bc","rcp26","hops-a","rye, winter, cover",2054,84.639941,324.12073,324.12073
"h_10","ct-bc","rcp26","hops-a","rye, winter, cover",2055,0,180.244044,180.244044
"h_10","ct-bc","rcp26","hops-a","rye, winter, cover",2056,144.509402,236.430166,236.430166
"h_10","ct-bc","rcp26","hops-a","rye, winter, cover",2057,253.233792,248.479102,248.479102
"h_10","ct-bc","rcp26","hops-a","rye, winter, cover",2058,139.035896,295.924346,295.924346
"h_10","ct-bc","rcp26","hops-a","rye, winter, cover",2059,29.757141,298.743306,298.743306
"h_10","ct-bc","rcp26","hops-a","rye, winter, cover",2060,0,238.697481,238.697481
"h_10","ct-bc","rcp26","hops-a","rye, winter, cover",2061,70.336713,247.107773,247.107773
"h_10","ct-bc","rcp26","hops-a","rye, winter, cover",2062,186.837388,234.901917,234.901917
"h_10","ct-bc","rcp26","hops-a","rye, winter, cover",2063,219.975537,234.394579,234.394579
"h_10","ct-bc","rcp26","hops-a","rye, winter, cover",2064,133.939453,284.170114,284.170114
"h_10","ct-bc","rcp26","hops-a","rye, winter, cover",2065,165.002939,285.426445,285.426445
"h_10","ct-bc","rcp26","hops-a","rye, winter, cover",2066,175.553063,254.855183,254.855183
"h_10","ct-bc","rcp26","hops-a","rye, winter, cover",2067,95.597958,300.883915,300.883915
"h_10","ct-bc","rcp26","hops-a","rye, winter, cover",2068,56.587244,353.065474,353.065474
"h_10","ct-bc","rcp26","hops-a","rye, winter, cover",2069,147.957113,360.71942,360.71942
"h_10","ct-bc","rcp26","hops-a","rye, winter, cover",2070,212.027393,296.184619,296.184619
"h_10","ct-bc","rcp26","hops-a","rye, winter, cover",2071,171.057168,333.777245,333.777245
"h_10","ct-bc","rcp26","hops-a","rye, winter, cover",2072,114.034047,280.920238,280.920238
"h_10","ct-bc","rcp26","hops-a","rye, winter, cover",2073,166.277548,345.211038,345.211038
"h_10","ct-bc","rcp60","hops-a","rye, winter, cover",2013,0,188.544815,188.544815
"h_10","ct-bc","rcp60","hops-a","rye, winter, cover",2014,137.9076,307.275509,307.275509
"h_10","ct-bc","rcp60","hops-a","rye, winter, cover",2015,241.818202,297.454524,297.454524
"h_10","ct-bc","rcp60","hops-a","rye, winter, cover",2016,226.622981,345.811413,345.811413
"h_10","ct-bc","rcp60","hops-a","rye, winter, cover",2017,126.816617,360.544386,360.544386
"h_10","ct-bc","rcp60","hops-a","rye, winter, cover",2018,21.599124,429.8465,429.8465
"h_10","ct-bc","rcp60","hops-a","rye, winter, cover",2019,12.658774,343.020498,343.020498
"h_10","ct-bc","rcp60","hops-a","rye, winter, cover",2020,132.104777,429.455065,429.455065
"h_10","ct-bc","rcp60","hops-a","rye, winter, cover",2021,0,414.677182,414.677182
"h_10","ct-bc","rcp60","hops-a","rye, winter, cover",2022,158.795427,268.279843,268.279843
"h_10","ct-bc","rcp60","hops-a","rye, winter, cover",2023,50.203831,395.46991,395.46991
"h_10","ct-bc","rcp60","hops-a","rye, winter, cover",2024,136.08343,477.464643,477.464643
"h_10","ct-bc","rcp60","hops-a","rye, winter, cover",2025,76.648569,380.502778,380.502778
"h_10","ct-bc","rcp60","hops-a","rye, winter, cover",2026,109.786757,319.435131,319.435131
"h_10","ct-bc","rcp60","hops-a","rye, winter, cover",2027,156.88809,391.239253,391.239253
"h_10","ct-bc","rcp60","hops-a","rye, winter, cover",2028,117.48856,287.70856,287.70856
"h_10","ct-bc","rcp60","hops-a","rye, winter, cover",2029,146.331469,321.13568,321.13568
"h_10","ct-bc","rcp60","hops-a","rye, winter, cover",2030,15.321778,422.519533,422.519533
"h_10","ct-bc","rcp60","hops-a","rye, winter, cover",2031,56.377138,289.705665,289.705665
"h_10","ct-bc","rcp60","hops-a","rye, winter, cover",2032,58.964891,364.464661,364.464661
"h_10","ct-bc","rcp60","hops-a","rye, winter, cover",2033,121.055901,414.673032,414.673032
"h_10","ct-bc","rcp60","hops-a","rye, winter, cover",2034,4.874224,320.074586,320.074586
"h_10","ct-bc","rcp60","hops-a","rye, winter, cover",2035,0,379.168352,379.168352
"h_10","ct-bc","rcp60","hops-a","rye, winter, cover",2036,85.646395,183.373315,183.373315
"h_10","ct-bc","rcp60","hops-a","rye, winter, cover",2037,48.284221,251.147426,251.147426
"h_10","ct-bc","rcp60","hops-a","rye, winter, cover",2038,144.555275,212.43574,212.43574
"h_10","ct-bc","rcp60","hops-a","rye, winter, cover",2039,65.898978,251.983756,251.983756
"h_10","ct-bc","rcp60","hops-a","rye, winter, cover",2040,44.779076,257.5379,257.5379
"h_10","ct-bc","rcp60","hops-a","rye, winter, cover",2041,156.026978,253.279197,253.279197
"h_10","ct-bc","rcp60","hops-a","rye, winter, cover",2042,229.816012,206.088067,206.088067
"h_10","ct-bc","rcp60","hops-a","rye, winter, cover",2043,72.907762,271.22765,271.22765
"h_10","ct-bc","rcp60","hops-a","rye, winter, cover",2044,0,316.5212,316.5212
"h_10","ct-bc","rcp60","hops-a","rye, winter, cover",2045,163.740149,317.072471,317.072471
"h_10","ct-bc","rcp60","hops-a","rye, winter, cover",2046,124.211863,313.97852,313.97852
"h_10","ct-bc","rcp60","hops-a","rye, winter, cover",2047,137.436818,377.605036,377.605036
"h_10","ct-bc","rcp60","hops-a","rye, winter, cover",2048,109.707706,322.786948,322.786948
"h_10","ct-bc","rcp60","hops-a","rye, winter, cover",2049,126.714487,392.510239,392.510239
"h_10","ct-bc","rcp60","hops-a","rye, winter, cover",2050,70.440638,338.897447,338.897447
"h_10","ct-bc","rcp60","hops-a","rye, winter, cover",2051,224.395637,229.775508,229.775508
"h_10","ct-bc","rcp60","hops-a","rye, winter, cover",2052,230.830478,292.809232,292.809232
"h_10","ct-bc","rcp60","hops-a","rye, winter, cover",2053,194.168465,353.518288,353.518288
"h_10","ct-bc","rcp60","hops-a","rye, winter, cover",2054,146.236223,340.509888,340.509888
"h_10","ct-bc","rcp60","hops-a","rye, winter, cover",2055,158.614384,298.803246,298.803246
"h_10","ct-bc","rcp60","hops-a","rye, winter, cover",2056,303.800637,320.255951,320.255951
"h_10","ct-bc","rcp60","hops-a","rye, winter, cover",2057,132.8116,333.71696,333.71696
"h_10","ct-bc","rcp60","hops-a","rye, winter, cover",2058,170.234477,266.491706,266.491706
"h_10","ct-bc","rcp60","hops-a","rye, winter, cover",2059,140.856379,346.347794,346.347794
"h_10","ct-bc","rcp60","hops-a","rye, winter, cover",2060,107.722406,208.185152,208.185152
"h_10","ct-bc","rcp60","hops-a","rye, winter, cover",2061,249.141551,225.234713,225.234713
"h_10","ct-bc","rcp60","hops-a","rye, winter, cover",2062,176.503747,312.128924,312.128924
"h_10","ct-bc","rcp60","hops-a","rye, winter, cover",2063,181.835023,367.556516,367.556516
"h_10","ct-bc","rcp60","hops-a","rye, winter, cover",2064,171.12317,357.982482,357.982482
"h_10","ct-bc","rcp60","hops-a","rye, winter, cover",2065,179.736572,304.674629,304.674629
"h_10","ct-bc","rcp60","hops-a","rye, winter, cover",2066,132.751636,358.19011,358.19011
"h_10","ct-bc","rcp60","hops-a","rye, winter, cover",2067,263.961761,388.81049,388.81049
"h_10","ct-bc","rcp60","hops-a","rye, winter, cover",2068,209.795465,230.318204,230.318204
"h_10","ct-bc","rcp60","hops-a","rye, winter, cover",2069,120.347448,254.322264,254.322264
"h_10","ct-bc","rcp60","hops-a","rye, winter, cover",2070,201.882801,305.011174,305.011174
"h_10","ct-bc","rcp60","hops-a","rye, winter, cover",2071,311.014805,300.358646,300.358646
"h_10","ct-bc","rcp60","hops-a","rye, winter, cover",2072,8.228669,383.649683,383.649683
"h_10","ct-bc","rcp60","hops-a","rye, winter, cover",2073,158.501963,247.390123,247.390123
"h_10","ct-nc","rcp26","hops-a","fallow",2013,0,0,0
"h_10","ct-nc","rcp26","hops-a","fallow",2014,0,0,0
"h_10","ct-nc","rcp26","hops-a","fallow",2015,0,0,0
"h_10","ct-nc","rcp26","hops-a","fallow",2016,0,0,0
"h_10","ct-nc","rcp26","hops-a","fallow",2017,0,0,0
"h_10","ct-nc","rcp26","hops-a","fallow",2018,0,0,0
"h_10","ct-nc","rcp26","hops-a","fallow",2019,0,0,0
"h_10","ct-nc","rcp26","hops-a","fallow",2020,0,0,0
"h_10","ct-nc","rcp26","hops-a","fallow",2021,0,0,0
"h_10","ct-nc","rcp26","hops-a","fallow",2022,0,0,0
"h_10","ct-nc","rcp26","hops-a","fallow",2023,0,0,0
"h_10","ct-nc","rcp26","hops-a","fallow",2024,0,0,0
"h_10","ct-nc","rcp26","hops-a","fallow",2025,0,0,0
"h_10","ct-nc","rcp26","hops-a","fallow",2026,0,0,0
"h_10","ct-nc","rcp26","hops-a","fallow",2027,0,0,0
"h_10","ct-nc","rcp26","hops-a","fallow",2028,0,0,0
"h_10","ct-nc","rcp26","hops-a","fallow",2029,0,0,0
"h_10","ct-nc","rcp26","hops-a","fallow",2030,0,0,0
"h_10","ct-nc","rcp26","hops-a","fallow",2031,0,0,0
"h_10","ct-nc","rcp26","hops-a","fallow",2032,0,0,0
"h_10","ct-nc","rcp26","hops-a","fallow",2033,0,0,0
"h_10","ct-nc","rcp26","hops-a","fallow",2034,0,0,0
"h_10","ct-nc","rcp26","hops-a","fallow",2035,0,0,0
"h_10","ct-nc","rcp26","hops-a","fallow",2036,0,0,0
"h_10","ct-nc","rcp26","hops-a","fallow",2037,0,0,0
"h_10","ct-nc","rcp26","hops-a","fallow",2038,0,0,0
"h_10","ct-nc","rcp26","hops-a","fallow",2039,0,0,0
"h_10","ct-nc","rcp26","hops-a","fallow",2040,0,0,0
"h_10","ct-nc","rcp26","hops-a","fallow",2041,0,0,0
"h_10","ct-nc","rcp26","hops-a","fallow",2042,0,0,0
"h_10","ct-nc","rcp26","hops-a","fallow",2043,0,0,0
"h_10","ct-nc","rcp26","hops-a","fallow",2044,0,0,0
"h_10","ct-nc","rcp26","hops-a","fallow",2045,0,0,0
"h_10","ct-nc","rcp26","hops-a","fallow",2046,0,0,0
"h_10","ct-nc","rcp26","hops-a","fallow",2047,0,0,0
"h_10","ct-nc","rcp26","hops-a","fallow",2048,0,0,0
"h_10","ct-nc","rcp26","hops-a","fallow",2049,0,0,0
"h_10","ct-nc","rcp26","hops-a","fallow",2050,0,0,0
"h_10","ct-nc","rcp26","hops-a","fallow",2051,0,0,0
"h_10","ct-nc","rcp26","hops-a","fallow",2052,0,0,0
"h_10","ct-nc","rcp26","hops-a","fallow",2053,0,0,0
"h_10","ct-nc","rcp26","hops-a","fallow",2054,0,0,0
"h_10","ct-nc","rcp26","hops-a","fallow",2055,0,0,0
"h_10","ct-nc","rcp26","hops-a","fallow",2056,0,0,0
"h_10","ct-nc","rcp26","hops-a","fallow",2057,0,0,0
"h_10","ct-nc","rcp26","hops-a","fallow",2058,0,0,0
"h_10","ct-nc","rcp26","hops-a","fallow",2059,0,0,0
"h_10","ct-nc","rcp26","hops-a","fallow",2060,0,0,0
"h_10","ct-nc","rcp26","hops-a","fallow",2061,0,0,0
"h_10","ct-nc","rcp26","hops-a","fallow",2062,0,0,0
"h_10","ct-nc","rcp26","hops-a","fallow",2063,0,0,0
"h_10","ct-nc","rcp26","hops-a","fallow",2064,0,0,0
"h_10","ct-nc","rcp26","hops-a","fallow",2065,0,0,0
"h_10","ct-nc","rcp26","hops-a","fallow",2066,0,0,0
"h_10","ct-nc","rcp26","hops-a","fallow",2067,0,0,0
"h_10","ct-nc","rcp26","hops-a","fallow",2068,0,0,0
"h_10","ct-nc","rcp26","hops-a","fallow",2069,0,0,0
"h_10","ct-nc","rcp26","hops-a","fallow",2070,0,0,0
"h_10","ct-nc","rcp26","hops-a","fallow",2071,0,0,0
"h_10","ct-nc","rcp26","hops-a","fallow",2072,0,0,0
"h_10","ct-nc","rcp60","hops-a","fallow",2013,0,0,0
"h_10","ct-nc","rcp60","hops-a","fallow",2014,0,0,0
"h_10","ct-nc","rcp60","hops-a","fallow",2015,0,0,0
"h_10","ct-nc","rcp60","hops-a","fallow",2016,0,0,0
"h_10","ct-nc","rcp60","hops-a","fallow",2017,0,0,0
"h_10","ct-nc","rcp60","hops-a","fallow",2018,0,0,0
"h_10","ct-nc","rcp60","hops-a","fallow",2019,0,0,0
"h_10","ct-nc","rcp60","hops-a","fallow",2020,0,0,0
"h_10","ct-nc","rcp60","hops-a","fallow",2021,0,0,0
"h_10","ct-nc","rcp60","hops-a","fallow",2022,0,0,0
"h_10","ct-nc","rcp60","hops-a","fallow",2023,0,0,0
"h_10","ct-nc","rcp60","hops-a","fallow",2024,0,0,0
"h_10","ct-nc","rcp60","hops-a","fallow",2025,0,0,0
"h_10","ct-nc","rcp60","hops-a","fallow",2026,0,0,0
"h_10","ct-nc","rcp60","hops-a","fallow",2027,0,0,0
"h_10","ct-nc","rcp60","hops-a","fallow",2028,0,0,0
"h_10","ct-nc","rcp60","hops-a","fallow",2029,0,0,0
"h_10","ct-nc","rcp60","hops-a","fallow",2030,0,0,0
"h_10","ct-nc","rcp60","hops-a","fallow",2031,0,0,0
"h_10","ct-nc","rcp60","hops-a","fallow",2032,0,0,0
"h_10","ct-nc","rcp60","hops-a","fallow",2033,0,0,0
"h_10","ct-nc","rcp60","hops-a","fallow",2034,0,0,0
"h_10","ct-nc","rcp60","hops-a","fallow",2035,0,0,0
"h_10","ct-nc","rcp60","hops-a","fallow",2036,0,0,0
"h_10","ct-nc","rcp60","hops-a","fallow",2037,0,0,0
"h_10","ct-nc","rcp60","hops-a","fallow",2038,0,0,0
"h_10","ct-nc","rcp60","hops-a","fallow",2039,0,0,0
"h_10","ct-nc","rcp60","hops-a","fallow",2040,0,0,0
"h_10","ct-nc","rcp60","hops-a","fallow",2041,0,0,0
"h_10","ct-nc","rcp60","hops-a","fallow",2042,0,0,0
"h_10","ct-nc","rcp60","hops-a","fallow",2043,0,0,0
"h_10","ct-nc","rcp60","hops-a","fallow",2044,0,0,0
"h_10","ct-nc","rcp60","hops-a","fallow",2045,0,0,0
"h_10","ct-nc","rcp60","hops-a","fallow",2046,0,0,0
"h_10","ct-nc","rcp60","hops-a","fallow",2047,0,0,0
"h_10","ct-nc","rcp60","hops-a","fallow",2048,0,0,0
"h_10","ct-nc","rcp60","hops-a","fallow",2049,0,0,0
"h_10","ct-nc","rcp60","hops-a","fallow",2050,0,0,0
"h_10","ct-nc","rcp60","hops-a","fallow",2051,0,0,0
"h_10","ct-nc","rcp60","hops-a","fallow",2052,0,0,0
"h_10","ct-nc","rcp60","hops-a","fallow",2053,0,0,0
"h_10","ct-nc","rcp60","hops-a","fallow",2054,0,0,0
"h_10","ct-nc","rcp60","hops-a","fallow",2055,0,0,0
"h_10","ct-nc","rcp60","hops-a","fallow",2056,0,0,0
"h_10","ct-nc","rcp60","hops-a","fallow",2057,0,0,0
"h_10","ct-nc","rcp60","hops-a","fallow",2058,0,0,0
"h_10","ct-nc","rcp60","hops-a","fallow",2059,0,0,0
"h_10","ct-nc","rcp60","hops-a","fallow",2060,0,0,0
"h_10","ct-nc","rcp60","hops-a","fallow",2061,0,0,0
"h_10","ct-nc","rcp60","hops-a","fallow",2062,0,0,0
"h_10","ct-nc","rcp60","hops-a","fallow",2063,0,0,0
"h_10","ct-nc","rcp60","hops-a","fallow",2064,0,0,0
"h_10","ct-nc","rcp60","hops-a","fallow",2065,0,0,0
"h_10","ct-nc","rcp60","hops-a","fallow",2066,0,0,0
"h_10","ct-nc","rcp60","hops-a","fallow",2067,0,0,0
"h_10","ct-nc","rcp60","hops-a","fallow",2068,0,0,0
"h_10","ct-nc","rcp60","hops-a","fallow",2069,0,0,0
"h_10","ct-nc","rcp60","hops-a","fallow",2070,0,0,0
"h_10","ct-nc","rcp60","hops-a","fallow",2071,0,0,0
"h_10","ct-nc","rcp60","hops-a","fallow",2072,0,0,0
"h_10","nt-bc","rcp26","hops-a","rye, winter, cover",2013,0,274.198518,274.198518
"h_10","nt-bc","rcp26","hops-a","rye, winter, cover",2014,24.929262,371.317075,371.317075
"h_10","nt-bc","rcp26","hops-a","rye, winter, cover",2015,106.04454,361.957334,361.957334
"h_10","nt-bc","rcp26","hops-a","rye, winter, cover",2016,212.927562,339.592237,339.592237
"h_10","nt-bc","rcp26","hops-a","rye, winter, cover",2017,247.392721,359.352308,359.352308
"h_10","nt-bc","rcp26","hops-a","rye, winter, cover",2018,166.130891,351.87023,351.87023
"h_10","nt-bc","rcp26","hops-a","rye, winter, cover",2019,128.476999,424.932419,424.932419
"h_10","nt-bc","rcp26","hops-a","rye, winter, cover",2020,233.708251,384.717326,384.717326
"h_10","nt-bc","rcp26","hops-a","rye, winter, cover",2021,129.509733,441.227148,441.227148
"h_10","nt-bc","rcp26","hops-a","rye, winter, cover",2022,0,323.536516,323.536516
"h_10","nt-bc","rcp26","hops-a","rye, winter, cover",2023,202.735233,309.43994,309.43994
"h_10","nt-bc","rcp26","hops-a","rye, winter, cover",2024,115.289082,334.41329,334.41329
"h_10","nt-bc","rcp26","hops-a","rye, winter, cover",2025,88.927859,404.65115,404.65115
"h_10","nt-bc","rcp26","hops-a","rye, winter, cover",2026,6.537148,337.696194,337.696194
"h_10","nt-bc","rcp26","hops-a","rye, winter, cover",2027,180.630073,363.856328,363.856328
"h_10","nt-bc","rcp26","hops-a","rye, winter, cover",2028,25.29151,419.002222,419.002222
"h_10","nt-bc","rcp26","hops-a","rye, winter, cover",2029,90.085049,412.354993,412.354993
"h_10","nt-bc","rcp26","hops-a","rye, winter, cover",2030,55.942598,320.604891,320.604891
"h_10","nt-bc","rcp26","hops-a","rye, winter, cover",2031,224.453967,383.164561,383.164561
"h_10","nt-bc","rcp26","hops-a","rye, winter, cover",2032,0,333.942173,333.942173
"h_10","nt-bc","rcp26","hops-a","rye, winter, cover",2033,228.370347,291.469582,291.469582
"h_10","nt-bc","rcp26","hops-a","rye, winter, cover",2034,241.160181,311.581313,311.581313
"h_10","nt-bc","rcp26","hops-a","rye, winter, cover",2035,180.404107,350.691498,350.691498
"h_10","nt-bc","rcp26","hops-a","rye, winter, cover",2036,0,419.890249,419.890249
"h_10","nt-bc","rcp26","hops-a","rye, winter, cover",2037,149.767425,276.636886,276.636886
"h_10","nt-bc","rcp26","hops-a","rye, winter, cover",2038,331.725652,329.574082,329.574082
"h_10","nt-bc","rcp26","hops-a","rye, winter, cover",2039,348.642179,290.047394,290.047394
"h_10","nt-bc","rcp26","hops-a","rye, winter, cover",2040,149.055794,370.278113,370.278113
"h_10","nt-bc","rcp26","hops-a","rye, winter, cover",2041,90.938422,335.952119,335.952119
"h_10","nt-bc","rcp26","hops-a","rye, winter, cover",2042,0,379.810165,379.810165
"h_10","nt-bc","rcp26","hops-a","rye, winter, cover",2043,165.250148,384.586812,384.586812
"h_10","nt-bc","rcp26","hops-a","rye, winter, cover",2044,186.668799,329.820699,329.820699
"h_10","nt-bc","rcp26","hops-a","rye, winter, cover",2045,233.10579,325.978305,325.978305
"h_10","nt-bc","rcp26","hops-a","rye, winter, cover",2046,124.0408,397.154245,397.154245
"h_10","nt-bc","rcp26","hops-a","rye, winter, cover",2047,264.788411,300.112489,300.112489
"h_10","nt-bc","rcp26","hops-a","rye, winter, cover",2048,75.622294,378.077643,378.077643
"h_10","nt-bc","rcp26","hops-a","rye, winter, cover",2049,0,232.449688,232.449688
"h_10","nt-bc","rcp26","hops-a","rye, winter, cover",2050,166.491446,316.032398,316.032398
"h_10","nt-bc","rcp26","hops-a","rye, winter, cover",2051,58.654489,358.944318,358.944318
"h_10","nt-bc","rcp26","hops-a","rye, winter, cover",2052,252.544215,284.511034,284.511034
"h_10","nt-bc","rcp26","hops-a","rye, winter, cover",2053,73.776463,245.512192,245.512192
"h_10","nt-bc","rcp26","hops-a","rye, winter, cover",2054,108.454992,351.156694,351.156694
"h_10","nt-bc","rcp26","hops-a","rye, winter, cover",2055,0,196.62136,196.62136
"h_10","nt-bc","rcp26","hops-a","rye, winter, cover",2056,204.690554,276.296257,276.296257
"h_10","nt-bc","rcp26","hops-a","rye, winter, cover",2057,339.287236,247.445091,247.445091
"h_10","nt-bc","rcp26","hops-a","rye, winter, cover",2058,188.968158,311.97492,311.97492
"h_10","nt-bc","rcp26","hops-a","rye, winter, cover",2059,36.3564,339.775781,339.775781
"h_10","nt-bc","rcp26","hops-a","rye, winter, cover",2060,0,272.467702,272.467702
"h_10","nt-bc","rcp26","hops-a","rye, winter, cover",2061,99.960398,280.287295,280.287295
"h_10","nt-bc","rcp26","hops-a","rye, winter, cover",2062,267.501667,285.062194,285.062194
"h_10","nt-bc","rcp26","hops-a","rye, winter, cover",2063,284.593349,271.407473,271.407473
"h_10","nt-bc","rcp26","hops-a","rye, winter, cover",2064,177.139694,313.605121,313.605121
"h_10","nt-bc","rcp26","hops-a","rye, winter, cover",2065,219.057512,315.590268,315.590268
"h_10","nt-bc","rcp26","hops-a","rye, winter, cover",2066,235.771522,279.584339,279.584339
"h_10","nt-bc","rcp26","hops-a","rye, winter, cover",2067,136.394621,330.513941,330.513941
"h_10","nt-bc","rcp26","hops-a","rye, winter, cover",2068,72.923783,372.853963,372.853963
"h_10","nt-bc","rcp26","hops-a","rye, winter, cover",2069,207.552128,373.36969,373.36969
"h_10","nt-bc","rcp26","hops-a","rye, winter, cover",2070,286.513079,334.899897,334.899897
"h_10","nt-bc","rcp26","hops-a","rye, winter, cover",2071,230.472408,351.449266,351.449266
"h_10","nt-bc","rcp26","hops-a","rye, winter, cover",2072,165.438599,303.121889,303.121889
"h_10","nt-bc","rcp26","hops-a","rye, winter, cover",2073,232.322066,366.675416,366.675416
"h_10","nt-bc","rcp60","hops-a","rye, winter, cover",2013,0,258.328819,258.328819
"h_10","nt-bc","rcp60","hops-a","rye, winter, cover",2014,147.611982,385.828731,385.828731
"h_10","nt-bc","rcp60","hops-a","rye, winter, cover",2015,255.719814,311.857719,311.857719
"h_10","nt-bc","rcp60","hops-a","rye, winter, cover",2016,250.821563,358.802899,358.802899
"h_10","nt-bc","rcp60","hops-a","rye, winter, cover",2017,146.107605,367.11304,367.11304
"h_10","nt-bc","rcp60","hops-a","rye, winter, cover",2018,21.599124,440.611245,440.611245
"h_10","nt-bc","rcp60","hops-a","rye, winter, cover",2019,14.120663,329.375041,329.375041
"h_10","nt-bc","rcp60","hops-a","rye, winter, cover",2020,159.353546,417.031471,417.031471
"h_10","nt-bc","rcp60","hops-a","rye, winter, cover",2021,0,425.537652,425.537652
"h_10","nt-bc","rcp60","hops-a","rye, winter, cover",2022,198.404063,310.276944,310.276944
"h_10","nt-bc","rcp60","hops-a","rye, winter, cover",2023,61.518585,400.952068,400.952068
"h_10","nt-bc","rcp60","hops-a","rye, winter, cover",2024,175.589586,455.765529,455.765529
"h_10","nt-bc","rcp60","hops-a","rye, winter, cover",2025,98.385084,401.813776,401.813776
"h_10","nt-bc","rcp60","hops-a","rye, winter, cover",2026,141.581238,326.25841,326.25841
"h_10","nt-bc","rcp60","hops-a","rye, winter, cover",2027,209.375257,415.502439,415.502439
"h_10","nt-bc","rcp60","hops-a","rye, winter, cover",2028,150.571275,328.05016,328.05016
"h_10","nt-bc","rcp60","hops-a","rye, winter, cover",2029,179.192373,314.258775,314.258775
"h_10","nt-bc","rcp60","hops-a","rye, winter, cover",2030,21.399343,401.223511,401.223511
"h_10","nt-bc","rcp60","hops-a","rye, winter, cover",2031,74.863166,331.269461,331.269461
"h_10","nt-bc","rcp60","hops-a","rye, winter, cover",2032,81.888865,384.226568,384.226568
"h_10","nt-bc","rcp60","hops-a","rye, winter, cover",2033,160.466707,404.009802,404.009802
"h_10","nt-bc","rcp60","hops-a","rye, winter, cover",2034,6.31718,307.076926,307.076926
"h_10","nt-bc","rcp60","hops-a","rye, winter, cover",2035,0,375.458946,375.458946
