"name","scenario","year","season","ssn.tot","rainyd","intens"
"IL-n_15","rcp60",2044,"Fall",281.011696302914,47,5.97897226176413
"IL-n_15","rcp60",2045,"Winter",172.346736709937,41,4.2035789441448
"IL-n_15","rcp60",2045,"Spring",293.554564275895,67,4.38141140710291
"IL-n_15","rcp60",2045,"Summer",183.593406491913,72,2.54990842349879
"IL-n_15","rcp60",2045,"Fall",193.478127029259,61,3.17177257425014
"IL-n_15","rcp60",2046,"Winter",148.247006083606,49,3.02544910374706
"IL-n_15","rcp60",2046,"Spring",449.607285424136,81,5.55070722745846
"IL-n_15","rcp60",2046,"Summer",578.767769559519,84,6.89009249475618
"IL-n_15","rcp60",2046,"Fall",336.075441870838,62,5.42057164307804
"IL-n_15","rcp60",2047,"Winter",120.702859212412,55,2.19459744022566
"IL-n_15","rcp60",2047,"Spring",337.577342007309,75,4.50103122676412
"IL-n_15","rcp60",2047,"Summer",309.80853878858,81,3.82479677516766
"IL-n_15","rcp60",2047,"Fall",322.281775208423,60,5.37136292014038
"IL-n_15","rcp60",2048,"Winter",169.963765384513,55,3.09025027971842
"IL-n_15","rcp60",2048,"Spring",252.462512671365,68,3.71268400987302
"IL-n_15","rcp60",2048,"Summer",201.193980916636,71,2.83371804107938
"IL-n_15","rcp60",2048,"Fall",150.944121355307,52,2.90277156452514
"IL-n_15","rcp60",2049,"Winter",215.009627546184,69,3.11608155864035
"IL-n_15","rcp60",2049,"Spring",357.003907766892,80,4.46254884708615
"IL-n_15","rcp60",2049,"Summer",302.795945059275,72,4.20549923693438
"IL-n_15","rcp60",2049,"Fall",174.854783792049,62,2.82023844825885
"IL-n_15","rcp60",2050,"Winter",86.9588686031057,62,1.40256239682429
"IL-n_15","rcp60",2050,"Spring",264.215415079612,84,3.14542160809062
"IL-n_15","rcp60",2050,"Summer",206.893807164393,70,2.95562581663419
"IL-n_15","rcp60",2050,"Fall",282.451167848543,55,5.13547577906442
"IL-n_15","rcp60",2051,"Winter",119.073527303175,59,2.01819537801992
"IL-n_15","rcp60",2051,"Spring",370.817802063422,72,5.15024725088087
"IL-n_15","rcp60",2051,"Summer",289.539454203099,68,4.25793315004557
"IL-n_15","rcp60",2051,"Fall",300.631566833122,58,5.18330287643315
"IL-n_15","rcp60",2052,"Winter",89.8660911555635,53,1.69558662557667
"IL-n_15","rcp60",2052,"Spring",267.382063243422,60,4.45636772072369
"IL-n_15","rcp60",2052,"Summer",272.937426523189,72,3.79079759059985
"IL-n_15","rcp60",2052,"Fall",161.516837941017,59,2.73757352442402
"IL-n_15","rcp60",2053,"Winter",149.111685217358,69,2.1610389161936
"IL-n_15","rcp60",2053,"Spring",357.720108566107,78,4.58615523802702
"IL-n_15","rcp60",2053,"Summer",289.256896426901,73,3.96242323872467
"IL-n_15","rcp60",2053,"Fall",258.992997254478,61,4.24578684023734
"IL-n_15","rcp60",2054,"Winter",208.282301373067,69,3.01858407787053
"IL-n_15","rcp60",2054,"Spring",189.128348974162,62,3.05045724151874
"IL-n_15","rcp60",2054,"Summer",227.650066722417,82,2.77622032588314
"IL-n_15","rcp60",2054,"Fall",215.086326152785,67,3.21024367392216
"IL-n_15","rcp60",2055,"Winter",151.432664195774,52,2.9121666191495
"IL-n_15","rcp60",2055,"Spring",225.352113436093,70,3.2193159062299
"IL-n_15","rcp60",2055,"Summer",302.964882714325,70,4.32806975306178
"IL-n_15","rcp60",2055,"Fall",157.217287267209,50,3.14434574534418
"IL-n_15","rcp60",2056,"Winter",147.230770415859,57,2.58299597220806
"IL-n_15","rcp60",2056,"Spring",273.399563188548,70,3.90570804555069
"IL-n_15","rcp60",2056,"Summer",233.037028477062,69,3.37734823879799
"IL-n_15","rcp60",2056,"Fall",151.492003032938,48,3.15608339651953
"IL-n_15","rcp60",2057,"Winter",119.16615173535,55,2.16665730427908
"IL-n_15","rcp60",2057,"Spring",199.345123647479,68,2.93154593599234
"IL-n_15","rcp60",2057,"Summer",116.909201448085,69,1.69433625287079
"IL-n_15","rcp60",2057,"Fall",305.309090489289,53,5.76054887715639
"IL-n_15","rcp60",2058,"Winter",117.396882107947,43,2.73016004902202
"IL-n_15","rcp60",2058,"Spring",279.736947436817,77,3.63294736930931
"IL-n_15","rcp60",2058,"Summer",346.760099078296,64,5.41812654809837
"IL-n_15","rcp60",2058,"Fall",202.288573220372,57,3.54892233719951
"IL-n_15","rcp60",2059,"Winter",158.107238032157,65,2.43241904664856
"IL-n_15","rcp60",2059,"Spring",363.597445453051,75,4.84796593937402
"IL-n_15","rcp60",2059,"Summer",277.877065880224,70,3.96967236971749
"IL-n_15","rcp60",2059,"Fall",340.283532811329,66,5.15581110320195
"IL-n_15","rcp60",2060,"Winter",180.667405762011,56,3.22620367432163
"IL-n_15","rcp60",2060,"Spring",274.774649712024,71,3.87006548890175
"IL-n_15","rcp60",2060,"Summer",191.291030997993,68,2.8131033970293
"IL-n_15","rcp60",2060,"Fall",289.80586162,67,4.32546062119403
"IL-n_15","rcp60",2061,"Winter",123.393656210901,50,2.46787312421802
"IL-n_15","rcp60",2061,"Spring",289.248442721553,70,4.1321206103079
"IL-n_15","rcp60",2061,"Summer",329.367375623667,67,4.91593097945772
"IL-n_15","rcp60",2061,"Fall",239.328783772886,63,3.7988695836966
"IL-n_15","rcp60",2062,"Winter",225.930548608187,81,2.78926603219984
"IL-n_15","rcp60",2062,"Spring",267.925936417014,78,3.43494790278223
"IL-n_15","rcp60",2062,"Summer",383.813967775321,71,5.40583053204677
"IL-n_15","rcp60",2062,"Fall",167.244304646505,49,3.41314907441847
"IL-n_15","rcp60",2063,"Winter",128.876134736463,56,2.30135954886542
"IL-n_15","rcp60",2063,"Spring",267.336299630697,76,3.51758288987759
"IL-n_15","rcp60",2063,"Summer",489.062437031534,77,6.35146022118876
"IL-n_15","rcp60",2063,"Fall",201.781574063003,57,3.5400276151404
"IL-n_15","rcp60",2064,"Winter",155.106200826238,67,2.31501792277967
"IL-n_15","rcp60",2064,"Spring",240.710699599818,67,3.59269700895251
"IL-n_15","rcp60",2064,"Summer",305.155625854619,75,4.06874167806158
"IL-n_15","rcp60",2064,"Fall",323.059102221276,65,4.97014003417347
"IL-n_15","rcp60",2065,"Winter",138.214273454854,58,2.38300471473887
"IL-n_15","rcp60",2065,"Spring",471.103739893064,74,6.36626675531167
"IL-n_15","rcp60",2065,"Summer",345.003203925793,55,6.27278552592351
"IL-n_15","rcp60",2065,"Fall",229.17915198952,58,3.95136468947448
"IL-n_15","rcp60",2066,"Winter",134.311559818685,53,2.53418037393746
"IL-n_15","rcp60",2066,"Spring",167.96637280425,64,2.62447457506641
"IL-n_15","rcp60",2066,"Summer",285.507183770183,71,4.02122794042512
"IL-n_15","rcp60",2066,"Fall",182.301458896371,54,3.37595294252538
"IL-n_15","rcp60",2067,"Winter",101.17955380166,57,1.77507989125719
"IL-n_15","rcp60",2067,"Spring",250.401746476884,71,3.52678516164625
"IL-n_15","rcp60",2067,"Summer",342.75062181917,67,5.11568092267418
"IL-n_15","rcp60",2067,"Fall",190.052976187086,56,3.39380314619796
"IL-n_15","rcp60",2068,"Winter",195.03900390584,62,3.14579038557807
"IL-n_15","rcp60",2068,"Spring",384.414777302998,83,4.63150334099998
"IL-n_15","rcp60",2068,"Summer",200.198010209133,70,2.85997157441618
"IL-n_15","rcp60",2068,"Fall",168.592348443461,56,3.01057765077608
"IL-n_15","rcp60",2069,"Winter",118.602369823493,55,2.15640672406351
"IL-n_15","rcp60",2069,"Spring",219.371443865588,61,3.59625317812439
"IL-n_15","rcp60",2069,"Summer",372.13665216777,77,4.83294353464636
"IL-n_15","rcp60",2069,"Fall",333.978391266195,56,5.9638998440392
"IL-n_15","rcp60",2070,"Winter",91.2569002129603,38,2.40149737402527
"IL-n_15","rcp60",2070,"Spring",187.727775180712,63,2.9798059552494
"IL-n_15","rcp60",2070,"Summer",320.726757530356,65,4.93425780815932
"IL-n_15","rcp60",2070,"Fall",149.803838490974,48,3.12091330189529
"IL-n_15","rcp60",2071,"Winter",135.664859914919,65,2.08715169099876
"IL-n_15","rcp60",2071,"Spring",356.376008395688,83,4.29368684814081
"IL-n_15","rcp60",2071,"Summer",137.482329513994,63,2.18225919863483
"IL-n_15","rcp60",2071,"Fall",206.370921490598,60,3.43951535817663
"IL-n_15","rcp60",2072,"Winter",162.554412007914,62,2.62184535496635
"IL-n_15","rcp60",2072,"Spring",168.563543714816,68,2.47887564286494
"IL-n_15","rcp60",2072,"Summer",308.466321321204,67,4.6039749450926
"IL-n_15","rcp60",2072,"Fall",262.580706954235,64,4.10282354615992
"IL-n_15","rcp60",2073,"Winter",194.51273305947,58,3.35366781137017
"IL-n_15","rcp60",2073,"Spring",250.713736925391,71,3.53117939331536
"IL-n_15","rcp60",2073,"Summer",213.655043438077,63,3.39134989584249
"IL-n_15","rcp60",2073,"Fall",158.086270433036,63,2.50930587988946
"IL-n_15","rcp60",2074,"Winter",62.7833228618838,43,1.46007727585776
"IL-n_15","rcp60",2074,"Spring",218.274476192892,64,3.41053869051393
"IL-n_15","rcp60",2074,"Summer",217.865889193723,76,2.86665643675952
"IL-n_15","rcp60",2074,"Fall",309.221779119805,66,4.6851784715122
"IL-n_15","rcp60",2075,"Winter",144.892907483503,59,2.45581199124582
"IL-n_15","rcp60",2075,"Spring",257.604430726962,70,3.68006329609946
"IL-n_15","rcp60",2075,"Summer",269.492802171968,75,3.5932373622929
"IL-n_15","rcp60",2075,"Fall",125.257217696635,51,2.45602387640461
"IL-n_15","rcp60",2076,"Winter",162.699882400921,58,2.80517038622277
"IL-n_15","rcp60",2076,"Spring",289.953013373539,68,4.26401490255204
"IL-n_15","rcp60",2076,"Summer",263.558907725848,67,3.9337150406843
"IL-n_15","rcp60",2076,"Fall",282.846829939052,61,4.63683327768937
"IL-n_15","rcp60",2077,"Winter",82.3001104716677,47,1.75106618024825
"IL-n_15","rcp60",2077,"Spring",183.31314411934,69,2.65671223361362
"IL-n_15","rcp60",2077,"Summer",257.376336104702,64,4.02150525163597
"IL-n_15","rcp60",2077,"Fall",303.314014408737,57,5.3212984983989
"IL-n_15","rcp60",2078,"Winter",145.891489226837,62,2.35308853591672
"IL-n_15","rcp60",2078,"Spring",87.7239575365093,57,1.53901679888613
"IL-n_15","rcp60",2078,"Summer",231.841205798089,69,3.36001747533463
"IL-n_15","rcp60",2078,"Fall",194.460400352837,58,3.35276552332477
"IL-n_15","rcp60",2079,"Winter",104.508084425004,68,1.53688359448536
"IL-n_15","rcp60",2079,"Spring",257.322799774585,76,3.38582631282349
"IL-n_15","rcp60",2079,"Summer",228.285005538492,59,3.86923738200833
"IL-n_15","rcp60",2079,"Fall",146.344840946025,49,2.98662940706174
"IL-n_15","rcp60",2080,"Winter",71.4321721723536,58,1.23158917538541
"IL-n_15","rcp60",2080,"Spring",210.255739558605,63,3.33739269140642
"IL-n_15","rcp60",2080,"Summer",313.733511727536,64,4.90208612074275
"IL-n_15","rcp60",2080,"Fall",155.528154137428,55,2.82778462068051
"IL-n_15","rcp60",2081,"Winter",173.869427239406,68,2.55690334175597
"IL-n_15","rcp60",2081,"Spring",291.74062583223,65,4.48831732049584
"IL-n_15","rcp60",2081,"Summer",251.535153202712,68,3.69904637062812
"IL-n_15","rcp60",2081,"Fall",304.356219348265,59,5.15857998895364
"IL-n_15","rcp60",2082,"Winter",200.091630134732,68,2.94252397256958
"IL-n_15","rcp60",2082,"Spring",343.248119938071,66,5.20072908997077
"IL-n_15","rcp60",2082,"Summer",160.407730961684,67,2.39414523823409
"IL-n_15","rcp60",2082,"Fall",353.648391892202,60,5.89413986487004
"IL-n_15","rcp60",2083,"Winter",57.5692318393848,48,1.19935899665385
"IL-n_15","rcp60",2083,"Spring",176.278373450972,68,2.59232902133783
"IL-n_15","rcp60",2083,"Summer",171.880330042448,69,2.49101927597751
"IL-n_15","rcp60",2083,"Fall",156.753960254253,52,3.01449923565871
"IL-n_15","rcp60",2084,"Winter",127.967228970607,42,3.04683878501445
"IL-n_15","rcp60",2084,"Spring",290.227805821109,65,4.4650431664786
"IL-n_15","rcp60",2084,"Summer",361.550966317766,76,4.75724955681271
"IL-n_15","rcp60",2084,"Fall",140.02660941123,43,3.25643277700536
"IL-n_15","rcp60",2085,"Winter",67.3848818817642,55,1.22517967057753
"IL-n_15","rcp60",2085,"Spring",201.062522983179,66,3.04640186338149
"IL-n_15","rcp60",2085,"Summer",112.090778601589,72,1.55681636946651
"IL-n_15","rcp60",2085,"Fall",288.235979818273,54,5.33770332996802
"IL-n_16","rcp26",2006,"Winter",101.420645662816,57,1.77930957303186
"IL-n_16","rcp26",2006,"Spring",199.078213969944,62,3.2109389349991
"IL-n_16","rcp26",2006,"Summer",192.567770695721,59,3.26386052026646
"IL-n_16","rcp26",2006,"Fall",204.860997163807,68,3.01266172299716
"IL-n_16","rcp26",2007,"Winter",131.471986428834,57,2.30652607769885
"IL-n_16","rcp26",2007,"Spring",184.998282761197,64,2.8905981681437
"IL-n_16","rcp26",2007,"Summer",415.996457081288,81,5.13575872939862
"IL-n_16","rcp26",2007,"Fall",233.39220947295,55,4.24349471768999
"IL-n_16","rcp26",2008,"Winter",158.43202521198,69,2.29611630741999
"IL-n_16","rcp26",2008,"Spring",281.616211806424,83,3.39296640730631
"IL-n_16","rcp26",2008,"Summer",376.317052625586,62,6.06962988105783
"IL-n_16","rcp26",2008,"Fall",256.86622239498,71,3.61783411823915
"IL-n_16","rcp26",2009,"Winter",114.621809766162,58,1.97623809941659
"IL-n_16","rcp26",2009,"Spring",282.532323888037,79,3.57635853022832
"IL-n_16","rcp26",2009,"Summer",321.745352234691,66,4.8749295793135
"IL-n_16","rcp26",2009,"Fall",289.857327515958,65,4.45934350024551
"IL-n_16","rcp26",2010,"Winter",56.0983460638672,49,1.14486420538504
"IL-n_16","rcp26",2010,"Spring",249.395517264958,66,3.77871995855998
"IL-n_16","rcp26",2010,"Summer",357.10926501546,76,4.69880611862448
"IL-n_16","rcp26",2010,"Fall",96.549687932129,46,2.09890625939411
"IL-n_16","rcp26",2011,"Winter",143.129198620329,71,2.01590420592012
"IL-n_16","rcp26",2011,"Spring",378.721220573876,80,4.73401525717345
"IL-n_16","rcp26",2011,"Summer",314.496574002085,73,4.30817224660391
"IL-n_16","rcp26",2011,"Fall",318.745460938662,53,6.01406530072948
"IL-n_16","rcp26",2012,"Winter",74.5589345389745,60,1.24264890898291
"IL-n_16","rcp26",2012,"Spring",157.772127998294,60,2.62953546663824
"IL-n_16","rcp26",2012,"Summer",332.006392029347,80,4.15007990036684
"IL-n_16","rcp26",2012,"Fall",190.462351641967,50,3.80924703283934
"IL-n_16","rcp26",2013,"Winter",148.240629270556,63,2.3530258614374
"IL-n_16","rcp26",2013,"Spring",142.43773360287,63,2.26091640639476
"IL-n_16","rcp26",2013,"Summer",285.132114471577,68,4.19311933046436
"IL-n_16","rcp26",2013,"Fall",162.393887232989,57,2.84901556549104
"IL-n_16","rcp26",2014,"Winter",105.919216200127,69,1.53506110434967
"IL-n_16","rcp26",2014,"Spring",262.650139568723,66,3.97954756922307
"IL-n_16","rcp26",2014,"Summer",375.614594798884,80,4.69518243498605
"IL-n_16","rcp26",2014,"Fall",176.220320435008,58,3.03828138681048
"IL-n_16","rcp26",2015,"Winter",161.909499554662,68,2.38102205227444
"IL-n_16","rcp26",2015,"Spring",200.52847764836,70,2.86469253783372
"IL-n_16","rcp26",2015,"Summer",323.637402826454,66,4.90359701252204
"IL-n_16","rcp26",2015,"Fall",183.24200594495,58,3.15934493008535
"IL-n_16","rcp26",2016,"Winter",181.857812564355,46,3.95343070792075
"IL-n_16","rcp26",2016,"Spring",207.869759006193,61,3.40770096731464
"IL-n_16","rcp26",2016,"Summer",276.208051852882,67,4.12250823661018
"IL-n_16","rcp26",2016,"Fall",161.757116680033,51,3.17170817019673
"IL-n_16","rcp26",2017,"Winter",88.3744414405664,58,1.52369726621666
"IL-n_16","rcp26",2017,"Spring",262.789854830829,67,3.92223663926611
"IL-n_16","rcp26",2017,"Summer",306.858359639533,69,4.44722260347149
"IL-n_16","rcp26",2017,"Fall",248.1789765188,64,3.87779650810626
"IL-n_16","rcp26",2018,"Winter",279.174126760103,73,3.82430310630278
"IL-n_16","rcp26",2018,"Spring",282.340398439905,76,3.71500524263032
"IL-n_16","rcp26",2018,"Summer",173.192909150501,62,2.79343401855646
"IL-n_16","rcp26",2018,"Fall",159.094274001894,52,3.0595052692672
"IL-n_16","rcp26",2019,"Winter",43.4627324277535,54,0.804865415328769
"IL-n_16","rcp26",2019,"Spring",203.735418585129,60,3.39559030975215
"IL-n_16","rcp26",2019,"Summer",314.126870403765,73,4.3031078137502
"IL-n_16","rcp26",2019,"Fall",196.221628269646,61,3.21674800442043
"IL-n_16","rcp26",2020,"Winter",180.581526304595,51,3.54081424126657
"IL-n_16","rcp26",2020,"Spring",258.267432687804,75,3.44356576917072
"IL-n_16","rcp26",2020,"Summer",381.096853183117,71,5.36756131243826
"IL-n_16","rcp26",2020,"Fall",257.507425483665,60,4.29179042472776
"IL-n_16","rcp26",2021,"Winter",163.085179900751,55,2.96518508910456
"IL-n_16","rcp26",2021,"Spring",138.920718634734,56,2.48072711847739
"IL-n_16","rcp26",2021,"Summer",221.726608087542,63,3.51946996964352
"IL-n_16","rcp26",2021,"Fall",224.451409638277,41,5.47442462532383
"IL-n_16","rcp26",2022,"Winter",46.4935903879814,61,0.762190006360351
"IL-n_16","rcp26",2022,"Spring",187.718688354362,71,2.6439251880896
"IL-n_16","rcp26",2022,"Summer",237.674917654134,68,3.49521937726668
"IL-n_16","rcp26",2022,"Fall",427.743250086904,65,6.58066538595236
"IL-n_16","rcp26",2023,"Winter",120.666017640266,60,2.01110029400443
"IL-n_16","rcp26",2023,"Spring",275.177594903624,65,4.23350146005575
"IL-n_16","rcp26",2023,"Summer",274.485675185453,79,3.47450221753738
"IL-n_16","rcp26",2023,"Fall",171.992858507438,46,3.7389751849443
"IL-n_16","rcp26",2024,"Winter",125.1312722679,59,2.12086902148982
"IL-n_16","rcp26",2024,"Spring",247.374996023951,70,3.53392851462787
"IL-n_16","rcp26",2024,"Summer",219.407337268815,75,2.92543116358419
"IL-n_16","rcp26",2024,"Fall",203.118933704274,57,3.56349006498727
"IL-n_16","rcp26",2025,"Winter",221.813811537577,57,3.89147037785222
"IL-n_16","rcp26",2025,"Spring",363.388685151935,71,5.11815049509767
"IL-n_16","rcp26",2025,"Summer",220.57847326342,65,3.39351497328339
"IL-n_16","rcp26",2025,"Fall",144.120507011306,51,2.82589229433934
"IL-n_16","rcp26",2026,"Winter",176.075372237596,68,2.58934370937641
"IL-n_16","rcp26",2026,"Spring",297.009952879045,70,4.2429993268435
"IL-n_16","rcp26",2026,"Summer",315.1601955652,67,4.70388351589851
"IL-n_16","rcp26",2026,"Fall",378.107615669025,64,5.90793149482852
"IL-n_16","rcp26",2027,"Winter",103.761589772766,61,1.70100966840601
"IL-n_16","rcp26",2027,"Spring",239.179605620797,75,3.18906140827729
"IL-n_16","rcp26",2027,"Summer",530.58850158914,81,6.55047532826099
"IL-n_16","rcp26",2027,"Fall",323.293270423077,62,5.21440758746899
"IL-n_16","rcp26",2028,"Winter",103.595923608984,73,1.41912224121896
"IL-n_16","rcp26",2028,"Spring",231.452236185083,78,2.96733636134722
"IL-n_16","rcp26",2028,"Summer",284.200396048254,68,4.17941758894492
"IL-n_16","rcp26",2028,"Fall",237.218343793298,54,4.39293229246848
"IL-n_16","rcp26",2029,"Winter",145.585896194796,51,2.85462541558424
"IL-n_16","rcp26",2029,"Spring",206.451953588519,66,3.12805990285635
"IL-n_16","rcp26",2029,"Summer",334.791825961205,78,4.29220289693853
"IL-n_16","rcp26",2029,"Fall",235.067327900673,59,3.98419199831649
"IL-n_16","rcp26",2030,"Winter",151.822126918472,56,2.71110940925844
"IL-n_16","rcp26",2030,"Spring",185.669096934609,67,2.77118055126282
"IL-n_16","rcp26",2030,"Summer",292.294327613665,72,4.05964343907868
"IL-n_16","rcp26",2030,"Fall",181.977119138814,53,3.43353054978894
"IL-n_16","rcp26",2031,"Winter",122.965845188475,44,2.79467829973807
"IL-n_16","rcp26",2031,"Spring",184.39204408956,69,2.67234846506609
"IL-n_16","rcp26",2031,"Summer",225.938758727861,74,3.05322646929543
"IL-n_16","rcp26",2031,"Fall",210.571459682542,55,3.82857199422804
"IL-n_16","rcp26",2032,"Winter",169.601178638404,67,2.53136087520006
"IL-n_16","rcp26",2032,"Spring",418.612831207924,67,6.24795270459588
"IL-n_16","rcp26",2032,"Summer",263.15662164404,77,3.41761846290962
"IL-n_16","rcp26",2032,"Fall",157.165872597485,51,3.08168377642127
"IL-n_16","rcp26",2033,"Winter",144.145226006396,46,3.13359186970426
"IL-n_16","rcp26",2033,"Spring",318.229115554947,72,4.41984882715204
"IL-n_16","rcp26",2033,"Summer",280.814089431777,71,3.95512802016587
"IL-n_16","rcp26",2033,"Fall",130.649278173456,45,2.90331729274346
"IL-n_16","rcp26",2034,"Winter",57.3499122632202,41,1.39877834788342
"IL-n_16","rcp26",2034,"Spring",165.957930200268,56,2.96353446786192
"IL-n_16","rcp26",2034,"Summer",169.479193373001,70,2.42113133390002
"IL-n_16","rcp26",2034,"Fall",107.804662138224,36,2.99457394828399
"IL-n_16","rcp26",2035,"Winter",36.8192877348047,33,1.11573599196378
"IL-n_16","rcp26",2035,"Spring",158.519897420658,66,2.40181662758572
"IL-n_16","rcp26",2035,"Summer",252.892250192352,67,3.77451119690077
"IL-n_16","rcp26",2035,"Fall",275.490586768603,51,5.40177621114908
"IL-n_16","rcp26",2036,"Winter",151.399806690752,75,2.01866408921002
"IL-n_16","rcp26",2036,"Spring",223.883248127065,60,3.73138746878442
"IL-n_16","rcp26",2036,"Summer",320.808831130504,75,4.27745108174005
"IL-n_16","rcp26",2036,"Fall",192.324802862015,63,3.05277464860341
"IL-n_16","rcp26",2037,"Winter",99.5570264727575,60,1.65928377454596
"IL-n_16","rcp26",2037,"Spring",256.751930336817,69,3.72104246864953
"IL-n_16","rcp26",2037,"Summer",140.525694931857,71,1.97923513988531
"IL-n_16","rcp26",2037,"Fall",220.115617279895,55,4.00210213236172
"IL-n_16","rcp26",2038,"Winter",81.108403804712,47,1.72571071924919
"IL-n_16","rcp26",2038,"Spring",249.184630465461,65,3.83360969946863
"IL-n_16","rcp26",2038,"Summer",185.235277906992,62,2.98766577269341
"IL-n_16","rcp26",2038,"Fall",330.311624580063,69,4.78712499391395
"IL-n_16","rcp26",2039,"Winter",138.079659448937,49,2.81795223365177
"IL-n_16","rcp26",2039,"Spring",275.119335505879,67,4.10625873889371
"IL-n_16","rcp26",2039,"Summer",464.586482654209,77,6.0335906838209
"IL-n_16","rcp26",2039,"Fall",266.877566427807,66,4.04359949133041
"IL-n_16","rcp26",2040,"Winter",201.997182837571,65,3.10764896673186
"IL-n_16","rcp26",2040,"Spring",282.268931835657,71,3.97561875824869
"IL-n_16","rcp26",2040,"Summer",339.573114660569,72,4.71629325917456
"IL-n_16","rcp26",2040,"Fall",197.152375568403,52,3.7913918378539
"IL-n_16","rcp26",2041,"Winter",145.986129120691,56,2.60689516286948
"IL-n_16","rcp26",2041,"Spring",290.818780791946,62,4.69062549664428
"IL-n_16","rcp26",2041,"Summer",330.174626936903,76,4.34440298601188
"IL-n_16","rcp26",2041,"Fall",309.32903583569,69,4.48302950486507
"IL-n_16","rcp26",2042,"Winter",177.369742283016,68,2.60837856298552
"IL-n_16","rcp26",2042,"Spring",305.245972895762,79,3.8638730746299
"IL-n_16","rcp26",2042,"Summer",253.762813798152,70,3.62518305425931
"IL-n_16","rcp26",2042,"Fall",214.834892657236,63,3.41007766122597
"IL-n_16","rcp26",2043,"Winter",184.009646406397,44,4.18203741832721
"IL-n_16","rcp26",2043,"Spring",319.675729679992,72,4.43994068999988
"IL-n_16","rcp26",2043,"Summer",267.595148710417,76,3.52098879882128
"IL-n_16","rcp26",2043,"Fall",333.703353698438,67,4.98064707012594
"IL-n_16","rcp26",2044,"Winter",76.6416061947821,58,1.32140700335831
"IL-n_16","rcp26",2044,"Spring",220.378147392534,64,3.44340855300834
"IL-n_16","rcp26",2044,"Summer",342.437630027998,72,4.75607819483331
"IL-n_16","rcp26",2044,"Fall",291.334910115693,53,5.49688509652251
"IL-n_16","rcp26",2045,"Winter",71.1154947946779,44,1.61626124533359
"IL-n_16","rcp26",2045,"Spring",245.008684661239,58,4.22428766657309
"IL-n_16","rcp26",2045,"Summer",164.053041195497,63,2.60401652691265
"IL-n_16","rcp26",2045,"Fall",309.637681354652,60,5.16062802257754
"IL-n_16","rcp26",2046,"Winter",79.2728219062556,52,1.52447734435107
"IL-n_16","rcp26",2046,"Spring",303.403769274941,55,5.51643216863529
"IL-n_16","rcp26",2046,"Summer",309.096102503361,68,4.54553091916707
"IL-n_16","rcp26",2046,"Fall",148.24568631209,49,3.02542216963448
"IL-n_16","rcp26",2047,"Winter",51.149817413534,41,1.24755652228132
"IL-n_16","rcp26",2047,"Spring",263.942572155269,71,3.71750101627139
"IL-n_16","rcp26",2047,"Summer",292.119529194897,65,4.49414660299842
"IL-n_16","rcp26",2047,"Fall",169.284449304803,49,3.45478467968986
"IL-n_16","rcp26",2048,"Winter",65.5863578284625,58,1.13079927290453
"IL-n_16","rcp26",2048,"Spring",303.503030632623,75,4.04670707510163
"IL-n_16","rcp26",2048,"Summer",349.992261069827,76,4.60516132986614
"IL-n_16","rcp26",2048,"Fall",224.001771358075,51,4.39219159525636
"IL-n_16","rcp26",2049,"Winter",144.012819067459,59,2.4408952384315
"IL-n_16","rcp26",2049,"Spring",204.175345057389,69,2.95906297184621
"IL-n_16","rcp26",2049,"Summer",136.30443736841,68,2.00447702012367
"IL-n_16","rcp26",2049,"Fall",257.431458407431,56,4.59699032870412
"IL-n_16","rcp26",2050,"Winter",116.617299633916,57,2.04591753743711
"IL-n_16","rcp26",2050,"Spring",231.45727085392,70,3.30653244077028
"IL-n_16","rcp26",2050,"Summer",423.204013619106,78,5.42569248229623
"IL-n_16","rcp26",2050,"Fall",239.094563635066,52,4.59797237759743
"IL-n_16","rcp26",2051,"Winter",118.871868895018,49,2.42595650806158
"IL-n_16","rcp26",2051,"Spring",269.229059557198,69,3.90187042836518
"IL-n_16","rcp26",2051,"Summer",153.072455795365,60,2.55120759658942
"IL-n_16","rcp26",2051,"Fall",140.476404734305,53,2.65049820253406
"IL-n_16","rcp26",2052,"Winter",171.959040649468,73,2.35560329656805
"IL-n_16","rcp26",2052,"Spring",174.916170125245,61,2.86747819877451
"IL-n_16","rcp26",2052,"Summer",357.868468315806,69,5.18649954080878
"IL-n_16","rcp26",2052,"Fall",182.585680603748,52,3.51126308853362
"IL-n_16","rcp26",2053,"Winter",201.882713027531,64,3.15441739105518
"IL-n_16","rcp26",2053,"Spring",385.661226442782,77,5.00858735639977
"IL-n_16","rcp26",2053,"Summer",428.145751039614,70,6.11636787199449
"IL-n_16","rcp26",2053,"Fall",234.834796833806,57,4.11990871638256
"IL-n_16","rcp26",2054,"Winter",193.81397693383,70,2.76877109905472
"IL-n_16","rcp26",2054,"Spring",238.805653529125,69,3.46095150042211
"IL-n_16","rcp26",2054,"Summer",244.110367620946,66,3.69864193365069
"IL-n_16","rcp26",2054,"Fall",225.269073880743,59,3.81811989628379
"IL-n_16","rcp26",2055,"Winter",191.845330710756,59,3.25161577475857
"IL-n_16","rcp26",2055,"Spring",246.891777509242,68,3.63076143395943
"IL-n_16","rcp26",2055,"Summer",215.711908661528,65,3.31864474863889
"IL-n_16","rcp26",2055,"Fall",78.0673489915207,45,1.73482997758935
"IL-n_16","rcp26",2056,"Winter",88.94156297273,58,1.53347522366776
"IL-n_16","rcp26",2056,"Spring",306.302078944049,63,4.86193776101665
