"site","rcp","fit.1mo","dat","fit.12mo"
"a_8","rcp60",-0.458585182467272,Apr 2042,-1.07444385280382
"a_8","rcp60",1.1698257631407,May 2042,-0.884068787809439
"a_8","rcp60",0.958630089021767,Jun 2042,-0.812416408076783
"a_8","rcp60",-0.179800139358746,Jul 2042,-0.809608654868357
"a_8","rcp60",0.0271224854208209,Aug 2042,-0.873782202182192
"a_8","rcp60",0.861674806150668,Sep 2042,-0.791816870367277
"a_8","rcp60",1.05086855168835,Oct 2042,-0.634199097426749
"a_8","rcp60",-1.03178069390471,Nov 2042,-0.584226239554926
"a_8","rcp60",-0.573392818962419,Dec 2042,-0.540921504173308
"a_8","rcp60",-0.214282020572221,Jan 2043,-0.467419136302858
"a_8","rcp60",0.469444650510957,Feb 2043,-0.186148425222049
"a_8","rcp60",0.592193097106823,Mar 2043,0.0629668637492982
"a_8","rcp60",0.630905730610198,Apr 2043,0.239765988802077
"a_8","rcp60",-0.279052729607816,May 2043,0.0627943625762301
"a_8","rcp60",-1.14761404331582,Jun 2043,-0.101325865407804
"a_8","rcp60",0.199194381097959,Jul 2043,-0.0780426081892932
"a_8","rcp60",0.749719960157866,Aug 2043,-0.0249535882170773
"a_8","rcp60",-1.20677785114521,Sep 2043,-0.14949865906322
"a_8","rcp60",-1.24377956242701,Oct 2043,-0.393016054673739
"a_8","rcp60",-1.55936117809903,Nov 2043,-0.456194991489719
"a_8","rcp60",0.663572369395745,Dec 2043,-0.211273381081539
"a_8","rcp60",1.50704735148084,Jan 2044,0.687629435884453
"a_8","rcp60",1.17036266666034,Feb 2044,1.03924056919324
"a_8","rcp60",-0.410096581118303,Mar 2044,0.83265716934522
"a_8","rcp60",-0.500891858941961,Apr 2044,0.622283454826001
"a_8","rcp60",-1.86388548512775,May 2044,0.401803159617087
"a_8","rcp60",0.38013815508192,Jun 2044,0.544424629048355
"a_8","rcp60",-0.29841427165123,Jul 2044,0.507020812128932
"a_8","rcp60",1.53471203886129,Aug 2044,0.534715734669942
"a_8","rcp60",1.25104577126796,Sep 2044,0.644124678393516
"a_8","rcp60",-2.76655794418418,Oct 2044,0.566808447218319
"a_8","rcp60",0.625259643120597,Nov 2044,0.841911937208068
"a_8","rcp60",-0.163985579801122,Dec 2044,0.595000930198358
"a_8","rcp60",0.172050001802896,Jan 2045,-0.0741552167146235
"a_8","rcp60",-0.21468725010377,Feb 2045,-0.751269332123169
"a_8","rcp60",-1.31038703419485,Mar 2045,-0.975237844727249
"a_8","rcp60",-0.664737652583902,Apr 2045,-0.881351500564377
"a_8","rcp60",-0.448298175388015,May 2045,-0.614048482920639
"a_8","rcp60",-0.518576518304712,Jun 2045,-0.668854422514609
"a_8","rcp60",0.473415187193178,Jul 2045,-0.608668760183258
"a_8","rcp60",-1.94371411186468,Aug 2045,-0.837398020554814
"a_8","rcp60",-1.50090094111655,Sep 2045,-0.992463841301194
"a_8","rcp60",-0.91022690159749,Oct 2045,-0.889029315284429
"a_8","rcp60",0.727876652026742,Nov 2045,-0.838625486698015
"a_8","rcp60",1.32041074465687,Dec 2045,-0.31242923313156
