"site","rcp","fit.1mo","dat","ns","fit.12mo"
"IL-n_1","rcp26",0.101444700404451,Jan 2022,"North",NA
"IL-n_1","rcp26",-1.11195514634493,Feb 2022,"North",NA
"IL-n_1","rcp26",0.118851076375268,Mar 2022,"North",NA
"IL-n_1","rcp26",-1.08315859941704,Apr 2022,"North",NA
"IL-n_1","rcp26",1.3962765174368,May 2022,"North",NA
"IL-n_1","rcp26",0.359252892329158,Jun 2022,"North",NA
"IL-n_1","rcp26",-1.62795170428537,Jul 2022,"North",NA
"IL-n_1","rcp26",0.454202295839306,Aug 2022,"North",NA
"IL-n_1","rcp26",1.48508991763091,Sep 2022,"North",NA
"IL-n_1","rcp26",1.60504829159814,Oct 2022,"North",NA
"IL-n_1","rcp26",0.952002757706932,Nov 2022,"North",NA
"IL-n_1","rcp26",-0.0919958272898906,Dec 2022,"North",0.51512869897421
"IL-n_1","rcp26",-0.283275168213592,Jan 2023,"North",0.483590910865731
"IL-n_1","rcp26",-0.0577696329023255,Feb 2023,"North",0.62395454579531
"IL-n_1","rcp26",-0.168928432103723,Mar 2023,"North",0.575145275030248
"IL-n_1","rcp26",-0.818433142450888,Apr 2023,"North",0.616449333507753
"IL-n_1","rcp26",1.46518932032736,May 2023,"North",0.674914232132195
"IL-n_1","rcp26",-0.074728146484,Jun 2023,"North",0.512846388281153
"IL-n_1","rcp26",0.0711437970812515,Jul 2023,"North",0.878061882843388
"IL-n_1","rcp26",-0.170682893340702,Aug 2023,"North",0.698266594690096
"IL-n_1","rcp26",-0.46119571212579,Sep 2023,"North",0.185475218831309
"IL-n_1","rcp26",-1.52973669962396,Oct 2023,"North",-0.327230547163022
"IL-n_1","rcp26",0.811090108865546,Nov 2023,"North",-0.310213705720446
"IL-n_1","rcp26",0.646995515385182,Dec 2023,"North",-0.255490156728681
"IL-n_1","rcp26",0.609369411740367,Jan 2024,"North",-0.138477683128369
"IL-n_1","rcp26",0.30575507834372,Feb 2024,"North",-0.0625306494161693
"IL-n_1","rcp26",-0.686161665960982,Mar 2024,"North",-0.1562943421569
"IL-n_1","rcp26",0.899004101810791,Apr 2024,"North",0.212027329306776
"IL-n_1","rcp26",-0.532747840675958,May 2024,"North",-0.320414293715455
"IL-n_1","rcp26",0.611452595056755,Jun 2024,"North",-0.0715146378022983
"IL-n_1","rcp26",0.50919863777881,Jul 2024,"North",-0.0184751287981529
"IL-n_1","rcp26",0.0796447727388276,Aug 2024,"North",0.0778155348428142
"IL-n_1","rcp26",-0.766574742412016,Sep 2024,"North",0.00392471240270689
"IL-n_1","rcp26",0.768380427170604,Oct 2024,"North",0.336442703922419
"IL-n_1","rcp26",0.660513807224088,Nov 2024,"North",0.347732024555494
"IL-n_1","rcp26",-1.2190751023674,Dec 2024,"North",0.00116886947277098
"IL-n_1","rcp26",-0.273472041029423,Jan 2025,"North",-0.0903084914401658
"IL-n_1","rcp26",0.789298058536323,Feb 2025,"North",0.00782135081422774
"IL-n_1","rcp26",-1.64961197091387,Mar 2025,"North",-0.170234017305551
"IL-n_1","rcp26",0.555565881268933,Apr 2025,"North",-0.273824726121034
"IL-n_1","rcp26",1.82834700076182,May 2025,"North",0.491125317084915
"IL-n_1","rcp26",-0.884246823937578,Jun 2025,"North",0.00403574669129712
"IL-n_1","rcp26",-0.720859207861584,Jul 2025,"North",-0.370180954504716
"IL-n_1","rcp26",-0.0609055194333719,Aug 2025,"North",-0.353665275590698
"IL-n_1","rcp26",-1.02598988953145,Sep 2025,"North",-0.41808097762884
"IL-n_1","rcp26",-0.155658386190107,Oct 2025,"North",-0.568924939316643
"IL-n_1","rcp26",-1.79986087381974,Nov 2025,"North",-0.840656098839088
"IL-n_1","rcp26",1.29310335791709,Dec 2025,"North",-0.523431052427553
"IL-n_1","rcp26",-0.147437707196118,Jan 2026,"North",-0.503386563554846
"IL-n_1","rcp26",0.360190034409962,Feb 2026,"North",-0.532287159541455
"IL-n_1","rcp26",0.0362702809572983,Mar 2026,"North",-0.269084681266479
"IL-n_1","rcp26",0.893403654662035,Apr 2026,"North",-0.204061603007981
"IL-n_1","rcp26",0.316536483580337,May 2026,"North",-0.666693801636728
"IL-n_1","rcp26",0.91359739876994,Jun 2026,"North",-0.0541986761215439
"IL-n_1","rcp26",1.34398348074335,Jul 2026,"North",0.521926508785418
"IL-n_1","rcp26",0.0960625754369489,Aug 2026,"North",0.56275383504432
"IL-n_1","rcp26",1.34133909490006,Sep 2026,"North",1.1654624384888
"IL-n_1","rcp26",1.58339273261369,Oct 2026,"North",1.48601296394862
"IL-n_1","rcp26",0.949151892191385,Nov 2026,"North",1.7850582048991
"IL-n_1","rcp26",0.648101065347874,Dec 2026,"North",1.78596549731591
"IL-n_1","rcp26",-0.497362919826679,Jan 2027,"North",1.72824457025816
"IL-n_1","rcp26",1.13498612321113,Feb 2027,"North",1.7543228591287
"IL-n_1","rcp26",0.223450941882628,Mar 2027,"North",1.79857497090491
"IL-n_1","rcp26",0.396398749489075,Apr 2027,"North",1.69571500779009
"IL-n_1","rcp26",0.346723718745812,May 2027,"North",1.68380678697353
"IL-n_1","rcp26",0.828691773831453,Jun 2027,"North",1.55525691591119
"IL-n_1","rcp26",1.94793192688775,Jul 2027,"North",2.00822774861587
"IL-n_1","rcp26",1.76402104938107,Aug 2027,"North",2.30968962953107
"IL-n_1","rcp26",1.98684673004319,Sep 2027,"North",2.60613421789131
"IL-n_1","rcp26",1.09601098344737,Oct 2027,"North",2.67515686129109
"IL-n_1","rcp26",-1.08049302084119,Nov 2027,"North",2.28295542229535
"IL-n_1","rcp26",0.102132055337207,Dec 2027,"North",2.44181147147289
"IL-n_1","rcp26",0.608377305247009,Jan 2028,"North",2.48802374361168
"IL-n_1","rcp26",1.38411501601852,Feb 2028,"North",2.36799436624433
"IL-n_1","rcp26",0.0630311489516786,Mar 2028,"North",2.37983692008487
"IL-n_1","rcp26",-1.29677714999018,Apr 2028,"North",2.1146789244049
"IL-n_1","rcp26",0.533230146790722,May 2028,"North",2.10103965481787
"IL-n_1","rcp26",-0.0616302100035764,Jun 2028,"North",1.76414059919282
"IL-n_1","rcp26",0.963177340100451,Jul 2028,"North",1.46823811603279
"IL-n_1","rcp26",0.952163409663278,Aug 2028,"North",1.06701954017272
"IL-n_1","rcp26",0.167101370730921,Sep 2028,"North",0.527630679936185
"IL-n_1","rcp26",-0.135010426594585,Oct 2028,"North",0.32576063870929
"IL-n_1","rcp26",0.0325442181215554,Nov 2028,"North",0.513135487597501
"IL-n_1","rcp26",0.768046818416692,Dec 2028,"North",0.615037549527399
"IL-n_1","rcp26",0.225172287269967,Jan 2029,"North",0.579437815321
"IL-n_1","rcp26",1.11821294178196,Feb 2029,"North",0.536615473289833
"IL-n_1","rcp26",-1.11881415419198,Mar 2029,"North",0.33556590470894
"IL-n_1","rcp26",-0.686531686115609,Apr 2029,"North",0.452053544314162
"IL-n_1","rcp26",0.225098963968632,May 2029,"North",0.406685741553575
"IL-n_1","rcp26",0.11328244253131,Jun 2029,"North",0.446724889968677
"IL-n_1","rcp26",0.884141977274826,Jul 2029,"North",0.376454096939516
"IL-n_1","rcp26",1.37074360146511,Aug 2029,"North",0.548996712086684
"IL-n_1","rcp26",-0.133695767308149,Sep 2029,"North",0.485262594134406
"IL-n_1","rcp26",-0.349503741320813,Oct 2029,"North",0.45127796363797
"IL-n_1","rcp26",-1.95021648482096,Nov 2029,"North",0.208783950370891
"IL-n_1","rcp26",0.505220266930271,Dec 2029,"North",0.104611499159876
"IL-n_1","rcp26",0.0252120385343348,Jan 2030,"North",0.0959813460618849
"IL-n_1","rcp26",0.283810535004274,Feb 2030,"North",-0.00739173322027165
"IL-n_1","rcp26",-1.70319139041974,Mar 2030,"North",-0.122818701398864
"IL-n_1","rcp26",0.732911218271189,Apr 2030,"North",0.174229685913025
"IL-n_1","rcp26",-1.20150856171704,May 2030,"North",-0.136197894624516
"IL-n_1","rcp26",-0.370642941109572,Jun 2030,"North",-0.257586389229489
"IL-n_1","rcp26",-1.79681496831058,Jul 2030,"North",-0.922586867799355
"IL-n_1","rcp26",0.891259342794799,Aug 2030,"North",-1.0188456589538
"IL-n_1","rcp26",-0.836311772931413,Sep 2030,"North",-1.14379346647518
"IL-n_1","rcp26",0.0692508056674641,Oct 2030,"North",-1.11995736193981
"IL-n_1","rcp26",-0.520898045166014,Nov 2030,"North",-0.951378709767016
"IL-n_1","rcp26",0.0319798541965247,Dec 2030,"North",-1.07481784459528
"IL-n_1","rcp26",-0.258530667959822,Jan 2031,"North",-1.10932720075297
"IL-n_1","rcp26",-0.999698158074528,Feb 2031,"North",-1.21909126965331
"IL-n_1","rcp26",-1.0202074992743,Mar 2031,"North",-1.13619096665275
"IL-n_1","rcp26",-0.0601149841499035,Apr 2031,"North",-1.28663539448072
"IL-n_1","rcp26",-0.593065416464837,May 2031,"North",-1.17419816539942
"IL-n_1","rcp26",-1.40980375821027,Jun 2031,"North",-1.38295052868593
"IL-n_1","rcp26",0.488214818279878,Jul 2031,"North",-1.00547861318525
"IL-n_1","rcp26",0.432084481746579,Aug 2031,"North",-1.06597921762352
"IL-n_1","rcp26",0.976857657326054,Sep 2031,"North",-0.701552951937139
"IL-n_1","rcp26",0.00842356374247186,Oct 2031,"North",-0.733537269833393
"IL-n_1","rcp26",0.122025670047887,Nov 2031,"North",-0.626214835196215
"IL-n_1","rcp26",-0.0486270999003825,Dec 2031,"North",-0.706768884302804
"IL-n_1","rcp26",-1.40057190425559,Jan 2032,"North",-0.821076728711291
"IL-n_1","rcp26",0.521533624851303,Feb 2032,"North",-0.62472545759968
"IL-n_1","rcp26",1.55876212158449,Mar 2032,"North",-0.178400096431773
"IL-n_1","rcp26",2.47328361717529,Apr 2032,"North",0.64099611120286
"IL-n_1","rcp26",-0.0472761573493072,May 2032,"North",0.799518360050691
"IL-n_1","rcp26",1.21433272232735,Jun 2032,"North",1.51148073973678
"IL-n_1","rcp26",0.0657665055214417,Jul 2032,"North",1.52330483704687
"IL-n_1","rcp26",-1.55573131874756,Aug 2032,"North",1.01883325554416
"IL-n_1","rcp26",-1.30287167384369,Sep 2032,"North",0.488033484606856
"IL-n_1","rcp26",0.158418854338397,Oct 2032,"North",0.50826088178493
"IL-n_1","rcp26",-0.729470376873143,Nov 2032,"North",0.423387405258075
"IL-n_1","rcp26",1.23461163421797,Dec 2032,"North",0.659220371423809
"IL-n_1","rcp26",0.452913048258987,Jan 2033,"North",0.895850930511945
"IL-n_1","rcp26",1.01616703940159,Feb 2033,"North",0.959512837037771
"IL-n_1","rcp26",-0.201142133715838,Mar 2033,"North",0.624494420863708
"IL-n_1","rcp26",0.697040739469384,Apr 2033,"North",-0.0568600155004562
"IL-n_1","rcp26",1.51339632796603,May 2033,"North",0.457492459493327
"IL-n_1","rcp26",0.929828072684369,Jun 2033,"North",0.341678865412601
"IL-n_1","rcp26",-0.327754923967305,Jul 2033,"North",0.192053213644004
"IL-n_1","rcp26",0.513358297515871,Aug 2033,"North",0.694170945053319
"IL-n_1","rcp26",-0.471582779703197,Sep 2033,"North",0.904326781100375
"IL-n_1","rcp26",-1.13605915678642,Oct 2033,"North",0.729426957057434
"IL-n_1","rcp26",-0.542712702944543,Nov 2033,"North",0.774294019099269
"IL-n_1","rcp26",-1.52500116279829,Dec 2033,"North",0.273687454294295
"IL-n_1","rcp26",-1.61122248486995,Jan 2034,"North",0.0362483079010586
"IL-n_1","rcp26",-0.218104251611088,Feb 2034,"North",-0.111612470054118
"IL-n_1","rcp26",0.897022535328576,Mar 2034,"North",0.0744278792593079
"IL-n_1","rcp26",-2.28371324474398,Apr 2034,"North",-0.597014041818216
"IL-n_1","rcp26",-2.70397369398744,May 2034,"North",-1.53454172281205
"IL-n_1","rcp26",-1.55852747361329,Jun 2034,"North",-2.01225451505358
"IL-n_1","rcp26",-0.63854443958946,Jul 2034,"North",-1.98125383159621
"IL-n_1","rcp26",-0.409580504350475,Aug 2034,"North",-2.09876119306505
"IL-n_1","rcp26",-1.27532525037602,Sep 2034,"North",-2.15775743805081
"IL-n_1","rcp26",-0.549545783208289,Oct 2034,"North",-2.10697451575231
"IL-n_1","rcp26",-0.609417730736428,Nov 2034,"North",-2.18644595363746
"IL-n_1","rcp26",-1.33346435673144,Dec 2034,"North",-2.14542097278746
"IL-n_1","rcp26",-0.850529338173406,Jan 2035,"North",-2.15760112177056
"IL-n_1","rcp26",-1.12159501197167,Feb 2035,"North",-2.26190227790747
"IL-n_1","rcp26",-1.51695410328564,Mar 2035,"North",-2.46773594211113
"IL-n_1","rcp26",-1.319223548852,Apr 2035,"North",-2.35639617085458
"IL-n_1","rcp26",-1.57673169202994,May 2035,"North",-2.27582877709479
"IL-n_1","rcp26",0.457074093766982,Jun 2035,"North",-1.7639278932838
"IL-n_1","rcp26",-0.372187957615607,Jul 2035,"North",-1.69529609344512
"IL-n_1","rcp26",-0.0856581425485027,Aug 2035,"North",-1.62225690000679
"IL-n_1","rcp26",0.40481430046117,Sep 2035,"North",-1.34634194835235
"IL-n_1","rcp26",-1.57369617734136,Oct 2035,"North",-1.46212263175502
"IL-n_1","rcp26",0.829634897938659,Nov 2035,"North",-1.33064037692847
"IL-n_1","rcp26",-1.58603242847753,Dec 2035,"North",-1.39597974155448
"IL-n_1","rcp26",0.904619417629887,Jan 2036,"North",-1.27094355355345
"IL-n_1","rcp26",0.6237908106935,Feb 2036,"North",-1.08958032176177
"IL-n_1","rcp26",-0.548222190885282,Mar 2036,"North",-0.966392484047031
"IL-n_1","rcp26",-0.932183096967876,Apr 2036,"North",-0.910476645792357
"IL-n_1","rcp26",-0.401928045145333,May 2036,"North",-0.634174590539995
"IL-n_1","rcp26",-0.905591791791167,Jun 2036,"North",-0.967336695641963
"IL-n_1","rcp26",0.436882121624563,Jul 2036,"North",-0.84533144058974
"IL-n_1","rcp26",0.173030742322592,Aug 2036,"North",-0.737022659804335
"IL-n_1","rcp26",0.055799132966561,Sep 2036,"North",-0.812922696710275
"IL-n_1","rcp26",0.0382754702074064,Oct 2036,"North",-0.634831518381846
"IL-n_1","rcp26",-0.657043765054419,Nov 2036,"North",-0.792784519864863
"IL-n_1","rcp26",0.897175027297226,Dec 2036,"North",-0.512521530647967
"IL-n_1","rcp26",1.62428775694377,Jan 2037,"North",-0.396980008767241
"IL-n_1","rcp26",-0.111956666611251,Feb 2037,"North",-0.460912458484167
"IL-n_1","rcp26",-0.672058467337183,Mar 2037,"North",-0.492135004616729
"IL-n_1","rcp26",0.771643004933989,Apr 2037,"North",-0.147428406728697
"IL-n_1","rcp26",-1.17314720112058,May 2037,"North",-0.294644452427341
"IL-n_1","rcp26",-0.857586290651755,Jun 2037,"North",-0.242399593465368
"IL-n_1","rcp26",-0.739796049086781,Jul 2037,"North",-0.590420003986608
"IL-n_1","rcp26",-1.66096367755081,Aug 2037,"North",-0.898792583661653
"IL-n_1","rcp26",-1.99351134686709,Sep 2037,"North",-1.28639843932964
"IL-n_1","rcp26",1.09502185586077,Oct 2037,"North",-1.18514783348167
"IL-n_1","rcp26",-0.279051194329497,Nov 2037,"North",-1.1417480390922
"IL-n_1","rcp26",-1.38329087448044,Dec 2037,"North",-1.444721333235
"IL-n_1","rcp26",-0.657073463451364,Jan 2038,"North",-1.6603349846691
"IL-n_1","rcp26",-1.64527505103727,Feb 2038,"North",-1.79258492668616
"IL-n_1","rcp26",-0.305163243046396,Mar 2038,"North",-1.76560144728138
"IL-n_1","rcp26",0.608921056750802,Apr 2038,"North",-1.79547395750506
"IL-n_1","rcp26",-0.575583953437747,May 2038,"North",-1.7393089470456
"IL-n_1","rcp26",-0.136548003890759,Jun 2038,"North",-1.48455240593807
"IL-n_1","rcp26",-1.4982213232956,Jul 2038,"North",-1.58759413229114
"IL-n_1","rcp26",-0.679949712069064,Aug 2038,"North",-1.41159614329356
"IL-n_1","rcp26",0.332030706501074,Sep 2038,"North",-0.982863925444721
"IL-n_1","rcp26",-0.0641414891832981,Oct 2038,"North",-1.14283425616811
"IL-n_1","rcp26",2.02745087995606,Nov 2038,"North",-0.775966376606681
"IL-n_1","rcp26",-0.652525432580932,Dec 2038,"North",-0.755032208369675
"IL-n_1","rcp26",0.394720925946057,Jan 2039,"North",-0.647009971373669
"IL-n_1","rcp26",-1.88534463640211,Feb 2039,"North",-0.647982328261795
"IL-n_1","rcp26",0.136264822048102,Mar 2039,"North",-0.594032161899209
"IL-n_1","rcp26",-0.496946047702801,Apr 2039,"North",-0.826806926465046
"IL-n_1","rcp26",0.59521451641423,May 2039,"North",-0.536579176797471
"IL-n_1","rcp26",2.2120688388493,Jun 2039,"North",0.367970381283506
"IL-n_1","rcp26",0.602877493704842,Jul 2039,"North",0.850737524296101
"IL-n_1","rcp26",0.18205387882681,Aug 2039,"North",1.01767392083392
"IL-n_1","rcp26",0.527886372729214,Sep 2039,"North",1.08982744707527
"IL-n_1","rcp26",0.215827351071043,Oct 2039,"North",1.15741815855022
"IL-n_1","rcp26",1.4084166453377,Nov 2039,"North",1.0008494333944
"IL-n_1","rcp26",0.84518888903431,Dec 2039,"North",1.28510483861075
"IL-n_1","rcp26",-0.601056297176135,Jan 2040,"North",1.17058159881461
"IL-n_1","rcp26",1.48065315730039,Feb 2040,"North",1.55839077271409
"IL-n_1","rcp26",0.876396876258761,Mar 2040,"North",1.68703223334429
"IL-n_1","rcp26",0.515287801943076,Apr 2040,"North",1.86837659688595
"IL-n_1","rcp26",-0.372917212096479,May 2040,"North",1.64810157221018
"IL-n_1","rcp26",0.533924883561389,Jun 2040,"North",0.990233212951261
"IL-n_1","rcp26",0.57640110736635,Jul 2040,"North",1.009710967011
"IL-n_1","rcp26",-1.10396616586234,Aug 2040,"North",0.688584528746515
"IL-n_1","rcp26",-0.321352097073737,Sep 2040,"North",0.496237038663953
"IL-n_1","rcp26",0.106339729557575,Oct 2040,"North",0.477629890037653
"IL-n_1","rcp26",-0.108617758299519,Nov 2040,"North",0.254335733682987
"IL-n_1","rcp26",1.68288384759845,Dec 2040,"North",0.447150745740178
"IL-n_1","rcp26",1.15693119172063,Jan 2041,"North",0.689145489791808
"IL-n_1","rcp26",1.14598937373039,Feb 2041,"North",0.62659107312307
"IL-n_1","rcp26",-0.695827341638254,Mar 2041,"North",0.351422223447504
"IL-n_1","rcp26",-0.195328373438153,Apr 2041,"North",0.174004536149781
"IL-n_1","rcp26",0.583415814290315,May 2041,"North",0.456500006554077
"IL-n_1","rcp26",0.685941303805112,Jun 2041,"North",0.487986843384533
"IL-n_1","rcp26",0.382258639044569,Jul 2041,"North",0.391214533775206
"IL-n_1","rcp26",1.00124958765922,Aug 2041,"North",0.927463377115928
"IL-n_1","rcp26",0.460448729432247,Sep 2041,"North",1.12851627334592
"IL-n_1","rcp26",1.80411978873621,Oct 2041,"North",1.46203750558599
"IL-n_1","rcp26",1.42711293282438,Nov 2041,"North",1.65157188294644
"IL-n_1","rcp26",-0.345204618690315,Dec 2041,"North",1.3419500992769
"IL-n_1","rcp26",1.81730778223329,Jan 2042,"North",1.44859988397775
"IL-n_1","rcp26",0.180862047966334,Feb 2042,"North",1.27052281842257
"IL-n_1","rcp26",1.36227599338758,Mar 2042,"North",1.61224102338394
"IL-n_1","rcp26",0.152968197821841,Apr 2042,"North",1.67288799643487
"IL-n_1","rcp26",-0.434176090262812,May 2042,"North",1.44730979101265
"IL-n_1","rcp26",-0.0745566991402852,Jun 2042,"North",1.1566265337177
"IL-n_1","rcp26",-0.358135226212065,Jul 2042,"North",1.02011514192718
"IL-n_1","rcp26",-0.0569497804716769,Aug 2042,"North",0.691075784296198
"IL-n_1","rcp26",1.22899664447791,Sep 2042,"North",0.917705797878605
"IL-n_1","rcp26",-0.285439542816986,Oct 2042,"North",0.557704845734454
"IL-n_1","rcp26",-0.122599193632078,Nov 2042,"North",0.325838956277557
"IL-n_1","rcp26",0.313256419853372,Dec 2042,"North",0.394762636962165
"IL-n_1","rcp26",-1.10619189930829,Jan 2043,"North",0.00338937998558696
"IL-n_1","rcp26",0.28855710994714,Feb 2043,"North",0.044481168418328
"IL-n_1","rcp26",1.42999038020242,Mar 2043,"North",0.0528847721155509
"IL-n_1","rcp26",-0.31511466263606,Apr 2043,"North",-0.0660861113993846
"IL-n_1","rcp26",0.882159837840528,May 2043,"North",0.319976426463999
"IL-n_1","rcp26",-0.538202499069373,Jun 2043,"North",0.170090762616135
"IL-n_1","rcp26",0.573256731246822,Jul 2043,"North",0.367546650213038
"IL-n_1","rcp26",-0.844683630884601,Aug 2043,"North",0.203394086591267
"IL-n_1","rcp26",0.122998923801389,Sep 2043,"North",-0.0951029731593662
"IL-n_1","rcp26",0.797410613660119,Oct 2043,"North",0.0479298628343216
"IL-n_1","rcp26",1.3101722785745,Nov 2043,"North",0.326025994719564
"IL-n_1","rcp26",1.32736637131136,Dec 2043,"North",0.516897034841717
"IL-n_1","rcp26",0.502881825059275,Jan 2044,"North",0.726047480846172
"IL-n_1","rcp26",-1.14738452649022,Feb 2044,"North",0.549276402526582
"IL-n_1","rcp26",0.80925520525682,Mar 2044,"North",0.410156351896492
"IL-n_1","rcp26",0.497990745386785,Apr 2044,"North",0.573834157553218
"IL-n_1","rcp26",-0.258804239551038,May 2044,"North",0.306200029134996
"IL-n_1","rcp26",-1.08069340638962,Jun 2044,"North",0.119782673300039
"IL-n_1","rcp26",-0.307669099955705,Jul 2044,"North",-0.18169353356014
"IL-n_1","rcp26",2.12363502132423,Aug 2044,"North",0.881220836241807
"IL-n_1","rcp26",0.712230379255888,Sep 2044,"North",1.04460380434496
"IL-n_1","rcp26",-1.25665387631299,Oct 2044,"North",0.758387992775487
"IL-n_1","rcp26",1.97141155471705,Nov 2044,"North",0.9363987851556
"IL-n_1","rcp26",-0.416228665923938,Dec 2044,"North",0.596926216876671
"IL-n_1","rcp26",-0.994652911589742,Jan 2045,"North",0.428946615214717
"IL-n_1","rcp26",-0.482978764663984,Feb 2045,"North",0.524177351109016
"IL-n_1","rcp26",-0.156817256701223,Mar 2045,"North",0.34968699286641
"IL-n_1","rcp26",0.156299562080297,Apr 2045,"North",0.253260028664629
"IL-n_1","rcp26",-0.697247677236345,May 2045,"North",0.186157763452139
"IL-n_1","rcp26",-1.44453883940565,Jun 2045,"North",0.053970150281017
"IL-n_1","rcp26",-1.351063464349,Jul 2045,"North",-0.243094987916192
"IL-n_1","rcp26",-1.68841588315892,Aug 2045,"North",-1.24912804972595
"IL-n_1","rcp26",0.732551691915451,Sep 2045,"North",-1.24033531978818
"IL-n_1","rcp26",-1.09656504681484,Oct 2045,"North",-1.24112821625945
"IL-n_1","rcp26",0.999491184595273,Nov 2045,"North",-1.40406078649164
"IL-n_1","rcp26",-0.684976385545248,Dec 2045,"North",-1.46630241220647
"IL-n_1","rcp26",0.173026876693599,Jan 2046,"North",-1.40110462733075
"IL-n_1","rcp26",-0.727638458494633,Feb 2046,"North",-1.42019070149037
"IL-n_1","rcp26",0.896049122615951,Mar 2046,"North",-1.29659487724671
"IL-n_1","rcp26",1.33511627274162,Apr 2046,"North",-1.07496512491121
"IL-n_1","rcp26",1.37016099748696,May 2046,"North",-0.556691003769728
"IL-n_1","rcp26",0.605011765116419,Jun 2046,"North",0.157997323415615
"IL-n_1","rcp26",-0.0716985408223006,Jul 2046,"North",0.396637017280805
"IL-n_1","rcp26",-0.563295845240591,Aug 2046,"North",0.651238260374969
"IL-n_1","rcp26",0.217179596283519,Sep 2046,"North",0.530534966565682
"IL-n_1","rcp26",-1.07849374565649,Oct 2046,"North",0.53276691951124
"IL-n_1","rcp26",-0.250193236666292,Nov 2046,"North",0.371111665968991
"IL-n_1","rcp26",-1.19735248003317,Dec 2046,"North",0.254832306489225
"IL-n_1","rcp26",-1.16223237923071,Jan 2047,"North",0.110515406697063
"IL-n_1","rcp26",-1.67904005679002,Feb 2047,"North",0.0150323585729677
"IL-n_1","rcp26",0.521147036841434,Mar 2047,"North",-0.0652068060485871
"IL-n_1","rcp26",-0.329623578058906,Apr 2047,"North",-0.480757890006918
"IL-n_1","rcp26",-1.27867404323302,May 2047,"North",-1.09308016576169
"IL-n_1","rcp26",0.431542860485448,Jun 2047,"North",-1.06505374545828
"IL-n_1","rcp26",1.55005257928038,Jul 2047,"North",-0.628387859082774
"IL-n_1","rcp26",-0.245756194419924,Aug 2047,"North",-0.509345340286803
"IL-n_1","rcp26",0.0150861581038087,Sep 2047,"North",-0.559001663106388
"IL-n_1","rcp26",0.982743384519849,Oct 2047,"North",-0.298180041460612
"IL-n_1","rcp26",-1.08363409145826,Nov 2047,"North",-0.364331661371294
"IL-n_1","rcp26",-1.70050790972785,Dec 2047,"North",-0.500570211828677
"IL-n_1","rcp26",0.16085697714987,Jan 2048,"North",-0.347985694127261
"IL-n_1","rcp26",-1.61889041585011,Feb 2048,"North",-0.310189093165818
"IL-n_1","rcp26",-0.164194228386834,Mar 2048,"North",-0.433815469354884
"IL-n_1","rcp26",-0.748466091615802,Apr 2048,"North",-0.534033756382154
"IL-n_1","rcp26",0.846341066455022,May 2048,"North",0.0269575907318221
"IL-n_1","rcp26",1.06800576293483,Jun 2048,"North",0.252030449128251
"IL-n_1","rcp26",0.741311951656013,Jul 2048,"North",-0.154553388598152
"IL-n_1","rcp26",-1.15560889186576,Aug 2048,"North",-0.307530789660931
"IL-n_1","rcp26",-0.859739936967927,Sep 2048,"North",-0.503491836957866
"IL-n_1","rcp26",1.0103399809425,Oct 2048,"North",-0.523550660040633
"IL-n_1","rcp26",1.22299979658673,Nov 2048,"North",-0.155620916185704
"IL-n_1","rcp26",-1.04190615851661,Dec 2048,"North",-0.129479142342108
"IL-n_1","rcp26",0.639325069256914,Jan 2049,"North",-0.0567013728408352
"IL-n_1","rcp26",-0.610267351806319,Feb 2049,"North",0.0971575326125053
"IL-n_1","rcp26",-1.43977924550819,Mar 2049,"North",-0.12760687485134
"IL-n_1","rcp26",0.34451375638265,Apr 2049,"North",0.0883769881605995
"IL-n_1","rcp26",0.182335047577719,May 2049,"North",-0.0567286940782786
"IL-n_1","rcp26",-1.26084984502506,Jun 2049,"North",-0.765693681032695
"IL-n_1","rcp26",-0.676728399234909,Jul 2049,"North",-1.12486575845234
"IL-n_1","rcp26",-0.853122707795754,Aug 2049,"North",-1.02385936693462
"IL-n_1","rcp26",0.802615074009495,Sep 2049,"North",-0.693261781567803
"IL-n_1","rcp26",0.945687132562818,Oct 2049,"North",-0.727605498517045
"IL-n_1","rcp26",-1.64853731112754,Nov 2049,"North",-1.05636606933035
"IL-n_1","rcp26",0.295747069407627,Dec 2049,"North",-0.956577890625645
"IL-n_1","rcp26",0.62083753537426,Jan 2050,"North",-0.963979082703167
"IL-n_1","rcp26",1.43269540245452,Feb 2050,"North",-0.682953738217305
"IL-n_1","rcp26",-0.872131370889372,Mar 2050,"North",-0.605507417858782
"IL-n_1","rcp26",0.213851530471547,Apr 2050,"North",-0.649214054671564
"IL-n_1","rcp26",0.442815502894858,May 2050,"North",-0.559707722572156
"IL-n_1","rcp26",0.896978926432328,Jun 2050,"North",0.180934386648794
"IL-n_1","rcp26",-0.170080931881269,Jul 2050,"North",0.243220057473935
"IL-n_1","rcp26",0.794260393400131,Aug 2050,"North",0.674513912109414
"IL-n_1","rcp26",0.0977429975297196,Sep 2050,"North",0.506637880015772
"IL-n_1","rcp26",-0.318904187647401,Oct 2050,"North",0.30506378498129
"IL-n_1","rcp26",0.660337041862518,Nov 2050,"North",0.66553673441486
"IL-n_1","rcp26",-0.883696497108458,Dec 2050,"North",0.459854512086378
"IL-n_1","rcp26",-0.766775627650763,Jan 2051,"North",0.305274077122357
"IL-n_1","rcp26",-1.20855321162106,Feb 2051,"North",-0.0517342844205089
"IL-n_1","rcp26",1.34421357216212,Mar 2051,"North",0.347125190722524
