"site","rcp","fit.1mo","dat","fit.12mo"
"v_1","rcp26",0.458649552673471,Sep 2028,-0.883711577837099
"v_1","rcp26",-0.810506805952096,Oct 2028,-0.969139902147301
"v_1","rcp26",1.14455509687045,Nov 2028,-0.74871764997773
"v_1","rcp26",1.37216530394878,Dec 2028,-0.274861960253694
"v_1","rcp26",0.381295067411145,Jan 2029,0.20518354601731
"v_1","rcp26",-0.0482409849502471,Feb 2029,0.492674670037317
"v_1","rcp26",-1.81171782491096,Mar 2029,0.0534205201503226
"v_1","rcp26",-1.51228410736002,Apr 2029,-0.383876894454877
"v_1","rcp26",0.301493594202475,May 2029,-0.285843926182397
"v_1","rcp26",-0.562892452118507,Jun 2029,-0.202249283600049
"v_1","rcp26",0.137916123809048,Jul 2029,0.0286950117834314
"v_1","rcp26",0.583355154476501,Aug 2029,0.128723367440022
"v_1","rcp26",-0.0816424463059578,Sep 2029,0.113284697999031
"v_1","rcp26",-1.88605624902858,Oct 2029,0.0356137371943976
