"site_name","year","till","cc","decade","nfert","trans.yrtot.in","evap.yrtot.in","leach.yrtot.in","run.yrtot.in","sed.yrtot.lbac","et.yrtot.in","grtot.in"
"v_8",2071,"CT","NC","2070s","Conventional N",0.455256035433071,6.94797196259843,38.5940922775591,30.0874152834646,3253.72697961254,7.4032279980315,76.0847355590551
"v_8",2071,"CT","NC","2070s","Reduced N",0.455256035433071,6.94791786220472,38.594574492126,30.0888146417323,3173.73818004014,7.4031738976378,76.0865630314961
"v_8",2072,"CT","NC","2070s","Conventional N",0.452513746062992,8.55988122834646,24.9067779212598,15.6896041220472,1997.66353416563,9.01239497440945,49.6087770177165
"v_8",2072,"CT","NC","2070s","Reduced N",0.452513746062992,8.55986712598425,24.9069871240157,15.6903473484252,1997.85366267218,9.01238087204724,49.6097153444882
"v_8",2022,"NT","BarC","2020s","Conventional N",10.5801301417323,5.1667856003937,27.1056753681102,12.1581982224409,657.844681506534,15.746915742126,55.0107893326772
"v_8",2022,"NT","BarC","2020s","Reduced N",10.5801301417323,5.16678585433071,27.1056767086614,12.158201742126,657.845200222047,15.746915996063,55.0107944468504
"v_8",2023,"NT","BarC","2020s","Conventional N",10.7039475728346,5.67454719094488,16.4697962440945,7.54080468307087,302.630298767288,16.3784947637795,40.3890956909449
"v_8",2023,"NT","BarC","2020s","Reduced N",10.7039475728346,5.67454782283465,16.4697961496063,7.54080681496063,302.63054099512,16.3784953956693,40.3890983602362
"v_8",2024,"NT","BarC","2020s","Conventional N",8.58467533464567,4.9070255492126,18.5265367007874,4.36257003937008,238.943214167946,13.4917008838583,36.3808076240157
"v_8",2024,"NT","BarC","2020s","Reduced N",8.58467533464567,4.90702571456693,18.5265372027559,4.36257122047244,238.943365526884,13.4917010492126,36.3808094724409
"v_8",2025,"NT","BarC","2020s","Conventional N",10.983138773622,4.86667941732284,38.8428753484252,24.6199984429134,1185.16102592543,15.8498181909449,79.3126919822835
"v_8",2025,"NT","BarC","2020s","Reduced N",10.983138773622,4.86667955314961,38.8428758149606,24.620005015748,1185.16204314849,15.8498183267717,79.3126991574803
"v_8",2026,"NT","BarC","2020s","Conventional N",7.32875213385827,5.93950761023622,15.8702235019685,3.42900752559055,254.296092655402,13.2682597440945,32.5674907716535
"v_8",2026,"NT","BarC","2020s","Reduced N",7.32875213385827,5.93950842519685,15.8702244114173,3.42901005905512,254.296394704141,13.2682605590551,32.5674950295276
"v_8",2027,"NT","BarC","2020s","Conventional N",7.20728147440945,5.77269197440945,0.979446165354331,0.808562584645669,71.0978032121463,12.9799734488189,14.7679821988189
"v_8",2027,"NT","BarC","2020s","Reduced N",7.20728147440945,5.77269269488189,0.979445527559055,0.80856307480315,71.0978776202539,12.9799741692913,14.7679827716535
"v_8",2028,"NT","BarC","2020s","Conventional N",14.7863578937008,6.25010979724409,11.1334217106299,3.75087249409449,260.574039948053,21.0364676909449,35.9207618956693
"v_8",2028,"NT","BarC","2020s","Reduced N",14.7863578937008,6.25011075984252,11.1334214625984,3.75087503937008,260.574345610136,21.0364686535433,35.9207651555118
"v_8",2029,"NT","BarC","2020s","Conventional N",8.14415905314961,5.13672101968504,17.6604392952756,4.60690881889764,332.651758324251,13.2808800728346,35.5482281870079
"v_8",2029,"NT","BarC","2020s","Reduced N",8.14415905314961,5.13672196456693,17.6604393484252,4.60691126377953,332.652023035109,13.2808810177165,35.5482316299213
"v_8",2030,"NT","BarC","2020s","Conventional N",8.20004192913386,3.81722987204724,3.80230876771654,3.71516607874016,426.941383674968,12.0172718011811,19.5347466476378
"v_8",2030,"NT","BarC","2020s","Reduced N",8.20004192913386,3.81723033858268,3.8023071023622,3.71516736614173,426.94158093675,12.0172722677165,19.5347467362205
"v_8",2031,"NT","BarC","2030s","Conventional N",16.5116545826772,4.7419052519685,18.6253711496063,14.8956377322835,379.565599936334,21.2535598346457,54.7745687165354
