"site_name","year","till","cc","decade","nfert","trans.yrtot.in","evap.yrtot.in","leach.yrtot.in","run.yrtot.in","sed.yrtot.lbac","et.yrtot.in","grtot.in"
"a_15",2058,"NT","NC","2050s","Conventional N",1.94332680708661,11.085675996063,16.2477267125984,0.258755354330709,564.849750001249,13.0290028031496,29.5354848700787
"a_15",2058,"NT","NC","2050s","Reduced N",1.68986460826772,11.2650680708661,16.3225405059055,0.259781797244095,568.386026764079,12.9549326791339,29.5372549822835
"a_15",2059,"NT","NC","2050s","Conventional N",1.7777750492126,11.7398459901575,44.843580273622,4.11973053346457,9262.26083953936,13.5176210393701,62.4809318464567
"a_15",2059,"NT","NC","2050s","Reduced N",1.5655907480315,11.9807858228346,44.8275585905512,4.16028249606299,9328.36079585806,13.5463765708661,62.5342176574803
"a_15",2060,"NT","NC","2050s","Conventional N",1.67440590354331,9.56515515748032,14.4297866535433,0.348272700787402,1140.66180993172,11.2395610610236,26.0176204153543
"a_15",2060,"NT","NC","2050s","Reduced N",1.64305047047244,9.59229892716536,14.4344061338583,0.349908433070866,1143.72964162058,11.2353493976378,26.0196639645669
"a_15",2061,"NT","NC","2060s","Conventional N",1.72140767716535,9.64048972440945,13.5826713956693,0.433710114173228,1161.94381460747,11.3618974015748,25.3782789114173
"a_15",2061,"NT","NC","2060s","Reduced N",1.60402514173228,9.73413888779528,13.6071114094488,0.435454253937008,1164.91456338857,11.3381640295276,25.3807296929134
"a_15",2062,"NT","NC","2060s","Conventional N",1.6131301476378,9.70120173031496,43.9461224389764,2.96014792716535,4566.72714609399,11.3143318779528,58.2206022440945
"a_15",2062,"NT","NC","2060s","Reduced N",1.57160037401575,9.76717245669292,43.9296314094488,2.98544262204724,4599.58403922895,11.3387728307087,58.2538468622047
"a_15",2063,"NT","NC","2060s","Conventional N",1.69058473228346,10.8323354527559,12.8693058169291,0.456036080708662,525.639036188392,12.5229201850394,25.8482620826772
"a_15",2063,"NT","NC","2060s","Reduced N",1.57411594488189,10.9349377559055,12.884057011811,0.458922086614173,529.694293040897,12.5090537007874,25.8520327992126
"a_15",2064,"NT","NC","2060s","Conventional N",1.95125435433071,10.6185375708661,35.9111053996063,2.20214434448819,5691.97009655032,12.5697919251969,50.6830416692913
"a_15",2064,"NT","NC","2060s","Reduced N",1.66926890551181,10.8487157775591,35.967858726378,2.21703452559055,5633.00537884076,12.5179846830709,50.7028779350394
"a_15",2065,"NT","NC","2060s","Conventional N",1.91403008858268,9.73644696653543,22.048269980315,0.702886580708662,936.401219222344,11.6504770551181,34.4016336161417
"a_15",2065,"NT","NC","2060s","Reduced N",1.75397883661417,9.88463354330709,22.0613864350394,0.707146061023622,946.326152014158,11.6386123799213,34.4071448759843
"a_15",2066,"NT","NC","2060s","Conventional N",1.78618774606299,9.36082440944882,8.94007427755905,0.133336608267717,670.189660868544,11.1470121555118,20.2204230413386
"a_15",2066,"NT","NC","2060s","Reduced N",1.62104942125984,9.48049205905512,8.98585077559055,0.133341090551181,670.197039315674,11.101541480315,20.2207333464567
"a_15",2067,"NT","NC","2060s","Conventional N",1.6590628523622,13.4923897893701,33.5075653720472,1.76250685629921,3339.41412184693,15.1514526417323,50.4215248700787
"a_15",2067,"NT","NC","2060s","Reduced N",1.58300622637795,13.5844223543307,33.4945991181102,1.77272385826772,3355.95082980207,15.1674285807087,50.4347515570866
"a_15",2068,"NT","NC","2060s","Conventional N",1.75615194685039,7.81315210433071,38.0102580177165,1.61408131889764,3486.55311904691,9.5693040511811,49.1936433877953
"a_15",2068,"NT","NC","2060s","Reduced N",1.62455717125984,7.93438150196851,38.0061013287402,1.62313872047244,3502.98446512169,9.55893867322835,49.1881787224409
"a_15",2069,"NT","NC","2060s","Conventional N",1.70714599015748,8.81878512598425,15.527057976378,4.00786708267717,2063.69942559439,10.5259311161417,30.0608561751969
"a_15",2069,"NT","NC","2060s","Reduced N",1.56376016929134,8.89617102362205,15.6127598740157,4.01423656692913,2082.44176771538,10.4599311929134,30.0869276338583
"a_15",2070,"NT","NC","2060s","Conventional N",1.97295186614173,10.533863238189,48.2346020905512,4.94143284448819,6865.81688909695,12.5068151043307,65.6828500393701
"a_15",2070,"NT","NC","2060s","Reduced N",1.71980402952756,10.7601197834646,48.1889785393701,4.97854538976378,6939.48878105959,12.4799238129921,65.647447742126
"a_15",2071,"NT","NC","2070s","Conventional N",1.74602586614173,7.9675327007874,54.7560274507874,5.33768263582677,9231.81844002421,9.71355856692913,69.8072686535433
"a_15",2071,"NT","NC","2070s","Reduced N",1.6542384980315,8.0618683976378,54.5935218208661,5.37801833267717,9287.62747482793,9.71610689566929,69.6876470492126
"a_15",2072,"NT","NC","2070s","Conventional N",1.76799031299213,8.79547451574803,35.3413685551181,4.59805688385827,2686.3693823217,10.5634648287402,50.5028902677165
"a_15",2072,"NT","NC","2070s","Reduced N",1.62417607086614,8.91786803149606,35.3636364507874,4.60429453937008,2700.60080251018,10.5420441023622,50.5099750925197
"a_15",2022,"RT","TC","2020s","Conventional N",2.50918916732283,9.76060250393701,43.1920049074803,1.81456608858268,3051.00903429518,12.2697916712598,57.2763626673228
"a_15",2022,"RT","TC","2020s","Reduced N",2.50451069094488,9.78984407086614,43.1713077952756,1.82777856692913,3087.29925482154,12.294354761811,57.2934411240158
"a_15",2023,"RT","TC","2020s","Conventional N",2.53047815354331,9.94399854133858,33.4078533366142,1.6622985984252,1665.25030066585,12.4744766948819,47.5446286299213
"a_15",2023,"RT","TC","2020s","Reduced N",2.49339427362205,9.96949759645669,33.4224812066929,1.67146224606299,1682.37848482431,12.4628918700787,47.5568353228347
"a_15",2024,"RT","TC","2020s","Conventional N",2.32843557283465,7.98085207874016,30.9796032185039,0.624892562992126,858.202184984266,10.3092876515748,41.9137834330709
"a_15",2024,"RT","TC","2020s","Reduced N",2.32525991929134,7.99426755314961,30.971011,0.630362950787402,866.88770366766,10.3195274724409,41.9209014232284
"a_15",2025,"RT","TC","2020s","Conventional N",2.49200002362205,8.88197337598425,63.625408976378,7.51408665354331,7536.10977114065,11.3739733996063,82.5134690295276
"a_15",2025,"RT","TC","2020s","Reduced N",2.48751095472441,8.88343196062992,63.638962480315,7.54748855905512,7578.65709389411,11.3709429153543,82.5573939547244
"a_15",2026,"RT","TC","2020s","Conventional N",2.50793457480315,11.5282497854331,22.9491794153543,0.526116383858268,660.258775160468,14.0361843602362,37.5114801594488
"a_15",2026,"RT","TC","2020s","Reduced N",2.48973558267717,11.5434931988189,22.9532484429134,0.529718013779528,666.192361508133,14.0332287814961,37.516195238189
"a_15",2027,"RT","TC","2020s","Conventional N",2.87410570275591,11.2676202165354,8.40863076377953,0.212450364173228,238.124789444684,14.1417259192913,22.7628070472441
"a_15",2027,"RT","TC","2020s","Reduced N",2.65592950984252,11.385335503937,8.50962552165354,0.213967094488189,240.917937983608,14.0412650137795,22.7648576299213
"a_15",2028,"RT","TC","2020s","Conventional N",2.54524996062992,12.8538511023622,32.2443515531496,1.24136330511811,1531.49803046022,15.3991010629921,48.8848159212599
"a_15",2028,"RT","TC","2020s","Reduced N",2.48495853543307,12.9523065669291,32.2107468818898,1.25479483070866,1557.73368468413,15.4372651023622,48.9028068149606
"a_15",2029,"RT","TC","2020s","Conventional N",2.46510932480315,9.28154527165354,29.2650545216535,1.1400718503937,1862.2942824596,11.7466545964567,42.1517809685039
"a_15",2029,"RT","TC","2020s","Reduced N",2.45099402952756,9.30834447244094,29.2569037106299,1.15429151377953,1903.93135704864,11.7593385019685,42.170533726378
"a_15",2030,"RT","TC","2020s","Conventional N",2.5554695984252,8.13236806299213,15.7913778090551,1.14921947834646,1475.14793683448,10.6878376614173,27.6284349488189
"a_15",2030,"RT","TC","2020s","Reduced N",2.32254628543307,8.28012155905512,15.8799589094488,1.15930217125984,1510.26726830172,10.6026678444882,27.6419289251969
"a_15",2031,"RT","TC","2030s","Conventional N",2.69855573818898,8.74074110236221,44.2438385334646,7.84733153149606,8667.71384899044,11.4392968405512,63.5304669055118
"a_15",2031,"RT","TC","2030s","Reduced N",2.65805093700787,8.83239448031496,44.0529591633858,7.93975708464567,8895.60912546741,11.4904454173228,63.4831616653543
"a_15",2032,"RT","TC","2030s","Conventional N",2.49290928149606,7.99990708267717,35.8083038307087,5.11727101968504,9576.50701938786,10.4928163641732,51.4183912145669
"a_15",2032,"RT","TC","2030s","Reduced N",2.47279445866142,8.01995165944882,35.8242729665354,5.16813377559055,9771.71341074989,10.4927461181102,51.4851528602362
"a_15",2033,"RT","TC","2030s","Conventional N",2.90808195669291,9.46439580511811,8.73206732283465,0.641538659448819,452.963822983291,12.372477761811,21.7460837440945
"a_15",2033,"RT","TC","2030s","Reduced N",2.67912521653543,9.60066267913386,8.82598175590551,0.644840312992126,460.986857244209,12.2797878956693,21.7506099645669
"a_15",2034,"RT","TC","2030s","Conventional N",2.67162111220472,10.4090729606299,14.6790433208661,0.176714578740158,355.928051062519,13.0806940728346,27.9364519724409
"a_15",2034,"RT","TC","2030s","Reduced N",2.54904704724409,10.5096023582677,14.7015484586614,0.178526590551181,359.980088827578,13.0586494055118,27.9387244547244
"a_15",2035,"RT","TC","2030s","Conventional N",2.44709667519685,9.50861781299213,29.557232988189,1.60359499015748,1764.70371882621,11.955714488189,43.1165424665354
"a_15",2035,"RT","TC","2030s","Reduced N",2.42427487204724,9.55755547244095,29.5407360590551,1.63558538385827,1828.40883026172,11.9818303444882,43.1581517874016
"a_15",2036,"RT","TC","2030s","Conventional N",2.59992451968504,9.64656907086614,43.6695120728347,3.76170470669291,3518.25250351163,12.2464935905512,59.6777103700788
"a_15",2036,"RT","TC","2030s","Reduced N",2.57698979133858,9.6621325511811,43.6821080334646,3.79167860433071,3615.19247664442,12.2391223425197,59.712908980315
