"site_name","crop","scenario.code","climate_scenario","year","soc","n2o","ch4","indirect_n2o","total_n2o","ghg","ghg_soc","ghg_ch4","ghg_n2o","ghg_indirect_n2o","ghg_total_n2o"
"v_4","grape",3,"rcp26",2052,0.144137122675428,0.00029617229884,-0.000120296599197,0.000770741491158,0.001066913789998,-0.088700470773564,-0.528502783143236,-0.004491073036705,0.123334607302633,0.320958778103744,0.444293385406376
"v_4","grape",3,"rcp26",2053,0.20210269795709,0.000427068495298,-0.000107931208064,0.001212912504072,0.001639980999369,-0.062137712872929,-0.741043225842662,-0.00402943176771,0.177843523398998,0.505091421338445,0.682934944737444
"v_4","grape",3,"rcp26",2054,0.19164930839677,0.000401609513044,-0.000123202018395,0.000708554158889,0.001110163671933,-0.24500980085307,-0.702714130788158,-0.004599542020068,0.167241675789205,0.295062196165952,0.462303871955157
"v_4","grape",3,"rcp26",2055,0.128127533906924,0.000274746769424,-0.000142227383804,0.000599764001199,0.000874510770623,-0.110939509078105,-0.469800957658721,-0.005309822328671,0.114412404695839,0.249758866213448,0.364171270909287
"v_4","grape",3,"rcp26",2056,0.04943200676241,0.000270232078672,-0.000159232923582,0.000413606762742,0.000683838841414,0.097574644541575,-0.181250691462168,-0.005944695813716,0.112532358475735,0.172237673341724,0.284770031817459
"v_4","grape",3,"rcp26",2057,0.017893797510477,0.00043752857735,-0.00013859552307,0.001008942768096,0.001446471345446,0.5315671722634,-0.065610590871749,-0.005174232861276,0.182199400425085,0.420152595571341,0.602351995996426
"v_4","grape",3,"rcp26",2058,0.182026351440808,0.000285964388001,-0.000151597541287,0.000515651818808,0.000801616206809,-0.339273704989005,-0.667429955282963,-0.005659641541365,0.119083741574556,0.214732150260767,0.333815891835323
"v_4","grape",3,"rcp26",2059,0.14304805176658,0.000234508719398,-0.000164579333005,0.000525741433543,0.000760250152941,-0.214063933125308,-0.524509523144126,-0.006144295098868,0.097656131006648,0.218933754111038,0.316589885117687
"v_4","grape",3,"rcp26",2060,0.146626084009068,0.000307393883056,-0.000153017649653,0.000621903423796,0.000929297306852,-0.156355683695383,-0.537628974699915,-0.005712658920397,0.128007595586955,0.258978354337974,0.386985949924929
"v_4","grape",3,"rcp26",2061,0.106210720899156,0.000428366018115,-0.000159999066676,0.000674271972565,0.001102637990681,0.063757354809163,-0.389439309963574,-0.00597329848925,0.17838384897224,0.280786114289747,0.459169963261987
"v_4","grape",3,"rcp26",2062,0.286990639657127,0.000480702066304,-0.000189787081805,0.000962354109226,0.00144305617553,-0.458454574796293,-1.05229901207613,-0.007085384387399,0.200178074753972,0.400751746913268,0.60092982166724
