"site_name","region","crop","scenario.code","climate_scenario","year","dsoc","n2o","ch4","indirect_n2o","total_n2o","ghg","ghg_dsoc","ghg_ch4","ghg_n2o","ghg_indirect_n2o","ghg_total_n2o"
"f_1","f","alfalfa",1,"rcp26",2044,-0.103593225485753,0.000141893212860592,-0.000360200375918745,0.00038899963017781,0.000530892843038447,0.587473294288301,0.379841826781093,-0.0134474807009683,0.0590883879269677,0.161990560281208,0.221078948208176
"f_1","f","alfalfa",1,"rcp26",2045,0.0207811540001474,0.000173701606130272,-0.000385123337166826,0.000426937523186276,0.000600639129316572,0.159547791977316,-0.0761975646672071,-0.014377937920896,0.0723343116956919,0.177788982869727,0.250123294565419
"f_1","f","alfalfa",1,"rcp26",2046,0.422053288698686,0.000160211123831131,-0.000377313339166919,0.000621571822149675,0.000781782945980882,-1.2360583345287,-1.54752872522852,-0.014086364662233,0.066716489423989,0.258840265938057,0.325556755362046
"f_1","f","alfalfa",1,"rcp26",2047,0.7926552584956,0.000261219698309865,-0.000370477927896368,0.000615569735450427,0.000876789433760337,-2.55511361911416,-2.90640261448387,-0.0138311759747987,0.108779345796201,0.256340825548304,0.365120171344504
"f_1","f","alfalfa",1,"rcp26",2048,0.142440618360296,0.000389375216335772,-0.000365989843592157,0.00176124728878585,0.00215062250512162,0.359634769341431,-0.522282267321085,-0.0136636208274413,0.162146965088415,0.733433692401542,0.895580657489957
"f_1","f","alfalfa",1,"rcp26",2049,-0.192878937532155,0.000164705892294571,-0.000425482122806119,0.000681044730995224,0.000845750623289861,1.04353282887457,0.707222770951235,-0.0158846659180958,0.0685882394341145,0.283606484407318,0.352194723841433
"f_1","f","alfalfa",1,"rcp26",2050,-0.0479505753376659,0.000155643410070459,-0.000364489470448494,0.000518649151960544,0.000674292562031064,0.443005857672886,0.175818776238108,-0.0136076068967448,0.0648143629079311,0.215980325423592,0.280794688331523
"f_1","f","alfalfa",1,"rcp26",2051,0.478780251629709,0.00022204296209806,-0.00035900618580924,0.00047686845124858,0.000698911413346723,-1.47788380549736,-1.75552758930893,-0.0134028976035468,0.0924650335022822,0.198581647912836,0.291046681415118
"f_1","f","alfalfa",1,"rcp26",2052,0.827964264152631,0.000230399297739854,-0.000329245684334205,0.000723771853776315,0.000954171151516206,-2.65081667791719,-3.03586896855965,-0.0122918388818107,0.0959448504159672,0.3013992791083,0.397344129524267
"f_1","f","alfalfa",1,"rcp26",2053,0.0995070505538496,0.000466740628281363,-0.000384166901220015,0.00195878259124345,0.00242552321952489,0.630855752930597,-0.364859185364115,-0.0143422309788822,0.194364133062903,0.815693036210692,1.01005716927359
"f_1","f","alfalfa",1,"rcp26",2054,-0.199780397016023,0.000203843425571224,-0.000407088410445496,0.000547741243134786,0.000751584668706052,1.03031148496568,0.732528122392084,-0.0151979673232995,0.0848862265057539,0.228095103391137,0.312981329896891
"f_1","f","alfalfa",1,"rcp26",2055,-0.0185709999600969,0.000226919333066642,-0.000410216883719142,0.000518878777572693,0.000745798110639367,0.363350544649202,0.0680936665203552,-0.0153147636588496,0.0944956936984706,0.216075948089225,0.310571641787696
"f_1","f","alfalfa",1,"rcp26",2056,0.460942163273839,0.000179110584104172,-0.000334924700384969,0.000556408924726775,0.000735519508831024,-1.39633378249809,-1.69012126533741,-0.0125038554810407,0.0745867646662512,0.231704573654104,0.306291338320355
"f_1","f","alfalfa",1,"rcp26",2057,0.879084611062378,0.000247009814840698,-0.000349485446697286,0.000607656648004728,0.000854666462845459,-2.8804501630681,-3.22331024056205,-0.0130474566767005,0.102861944322966,0.253045589847692,0.355907534170659
"f_1","f","alfalfa",1,"rcp26",2058,0.10874985709028,0.000824594829816452,-0.000426569118680911,0.00175577382401907,0.00258036865383558,0.659864509180718,-0.398749475997693,-0.0159252470974215,0.343384846987867,0.731154385287965,1.07453923227583
"f_1","f","alfalfa",1,"rcp26",2059,-0.196607726967427,0.000237583877618831,-0.000384016712010561,0.00094533119309083,0.00118291507070973,1.19915800798249,0.720894998880564,-0.0143366239150624,0.0989367147512911,0.393662918265702,0.492599633016993
"f_1","f","alfalfa",1,"rcp26",2060,-0.0100254081438811,0.000182500176108771,-0.000379536528451377,0.000457734220963826,0.000640234397072636,0.289202361484442,0.0367598298608975,-0.0141693637288531,0.0759982876224525,0.190613607729945,0.266611895352398
"f_1","f","alfalfa",1,"rcp26",2061,0.41704333980424,0.000222774149432404,-0.000416198127506342,0.000580568693750342,0.000803342843182851,-1.21016206348844,-1.52915891261555,-0.0155380634269046,0.0927695207993793,0.241765391754636,0.334534912554015
"f_1","f","alfalfa",1,"rcp26",2062,0.754416899953302,0.000238233574928691,-0.000402918915495753,0.000587385791218554,0.000825619366147311,-2.43742611281878,-2.76619529982877,-0.0150423061785089,0.0992072672738994,0.244604225914607,0.343811493188507
"f_1","f","alfalfa",1,"rcp26",2063,0.0814596308955189,0.000260988156182776,-0.000370194257437815,0.00177048871999882,0.00203147687618163,0.533459114543932,-0.298685313283569,-0.0138205856110138,0.108682925038984,0.737282088399531,0.845965013438515
"f_1","f","alfalfa",1,"rcp26",2064,-0.15211940408901,0.000240193060377947,-0.000345725574403659,0.000917198391155284,0.00115739145153326,1.02683492896096,0.557771148326369,-0.0129070881110722,0.100023253000275,0.381947615745389,0.481970868745664
"f_1","f","alfalfa",1,"rcp26",2065,0.0602609889771265,0.000246956031251496,-0.000406202716635787,0.000456658528716284,0.000703614559967824,0.0568833450398961,-0.220956959582797,-0.015164901421071,0.102839547299758,0.190165658744007,0.293005206043764
"f_1","f","alfalfa",1,"rcp26",2066,0.469912599116254,0.000287009839141906,-0.00037072982146602,0.000767431556442123,0.00105444139558411,-1.29775391940942,-1.72301286342627,-0.0138405800014,0.119519097299829,0.319580426718419,0.439099524018248
"f_1","f","alfalfa",1,"rcp26",2067,0.759081339505252,0.000211430947597338,-0.000325794257112839,0.000602682916993875,0.000814113864591282,-2.45644095683952,-2.78329824485259,-0.0121629855988799,0.088045887463766,0.250974386148184,0.33902027361195
"f_1","f","alfalfa",1,"rcp26",2068,0.139374344430098,0.000596535344517182,-0.000382914932746587,0.0018195168371073,0.00241605218162451,0.480778404757909,-0.511039262910358,-0.0142954908225411,0.248414361323959,0.757698797166849,1.00611315849081
"f_1","f","alfalfa",1,"rcp26",2069,-0.151683657552006,0.000234186519800963,-0.000361536696659805,0.000752609570487587,0.000986796090288631,0.953606127185598,0.556173411024024,-0.0134973700086337,0.0975219578885552,0.313408128281653,0.410930086170208
"f_1","f","alfalfa",1,"rcp26",2070,-0.0336361523540396,0.000210844571728552,-0.000401618076878817,0.00049355274551358,0.000704397317242196,0.401669985631971,0.123332558631479,-0.0149937415368101,0.0878017037984042,0.205529464738899,0.293331168537303
"f_1","f","alfalfa",1,"rcp26",2071,0.399358109270238,0.000269819888419389,-0.000336372287889367,0.000544343273759151,0.000814163162178578,-1.13783016353626,-1.46431306732421,-0.0125578987478707,0.112360710677516,0.226680091858301,0.339040802535817
"f_10","f","alfalfa",1,"rcp26",2022,0.616361407260697,0.000197302856142786,-0.000627801021801057,0.000544852496640977,0.000742155352783801,-1.97437503809862,-2.25999182662255,-0.0234379048139073,0.0821625465223261,0.226892146815515,0.309054693337842
"f_10","f","alfalfa",1,"rcp26",2023,0.0872605192841108,0.000182587509600449,-0.000743763219560922,0.00200893596086313,0.0021915234704636,0.564890590485356,-0.319955237375073,-0.0277671601969431,0.0760346557836284,0.836578332273744,0.912612988057372
"f_10","f","alfalfa",1,"rcp26",2024,-0.165674475024554,7.28336427071354e-05,-0.00066850379633979,0.0004528444028773,0.000525678045584452,0.801422957580787,0.607473075090032,-0.0249574750633531,0.0303300097844713,0.188577347769637,0.218907357554108
"f_10","f","alfalfa",1,"rcp26",2025,-0.04603268032079,7.25801829841492e-05,-0.000703051348767421,0.000433627060492569,0.000506207243476711,0.353338403403397,0.168786494509563,-0.0262472503539843,0.0302244619141135,0.180574697333704,0.210799159247818
"f_10","f","alfalfa",1,"rcp26",2026,0.304312141226828,6.63023606930346e-05,-0.00069759590096998,0.000623557534547942,0.000689859895240999,-0.854577394140163,-1.11581118449837,-0.0260435803028818,0.0276101973457422,0.259667173315347,0.287277370661089
"f_10","f","alfalfa",1,"rcp26",2027,0.606761547387471,9.14770889544313e-05,-0.00065925964938242,0.000551539054980331,0.000643016143934812,-1.98163440644004,-2.22479234042073,-0.0246123602436121,0.038093673471745,0.229676620752552,0.267770294224297
"f_10","f","alfalfa",1,"rcp26",2028,0.0724561709469036,0.000141789098854907,-0.000668935302715114,0.00216122848429484,0.00230301758314978,0.668396110685955,-0.265672626805313,-0.0249735846346984,0.0590450318803082,0.899997290245657,0.959042322125966
"f_10","f","alfalfa",1,"rcp26",2029,-0.17912594977417,9.04442829891375e-05,-0.000737845384469186,0.000466134801882529,0.000556579084871685,0.861024354685258,0.656795149171958,-0.027546227686851,0.0376635835590529,0.194111849641098,0.231775433200151
"f_10","f","alfalfa",1,"rcp26",2030,-0.0810879395812494,9.0934223061153e-05,-0.000780744190184455,0.000534931039481844,0.000625865262543013,0.528802839218597,0.297322445131248,-0.0291477831002216,0.037867608603323,0.222760568584248,0.260628177187571
"f_10","f","alfalfa",1,"rcp26",2031,0.23069685437217,0.000106792907520347,-0.000759657967773327,0.000702746089626505,0.000809538997146859,-0.537133862063891,-0.84588846603129,-0.0283605641302065,0.0444716179174137,0.292643550180191,0.337115168097605
"f_10","f","alfalfa",1,"rcp26",2032,0.515186016835338,0.000114137557577874,-0.000739612233586635,0.000691014722422381,0.000805152280000262,-1.58133917137382,-1.8890153950629,-0.0276121900539026,0.0475301400485024,0.28775827369448,0.335288413742982
"f_10","f","alfalfa",1,"rcp26",2033,-0.0477293041989091,0.000164149509275458,-0.000730138798314882,0.00187676877189235,0.00204091828116784,0.99764561782144,0.175007448729333,-0.0272585151370901,0.0683565456482824,0.781540138580915,0.849896684229197
"f_10","f","alfalfa",1,"rcp26",2034,-0.264978183229886,0.000100877161008035,-0.000749367620605962,0.000761016299916211,0.000861893460924293,1.30252734332997,0.971586671842915,-0.0279763911692917,0.0420081320483524,0.31690893060799,0.358917062656342
"f_10","f","alfalfa",1,"rcp26",2035,-0.136826655629328,0.000133908919720953,-0.000749909448947393,0.000446451064372107,0.000580359984093121,0.715379596970386,0.501697737307536,-0.0279966194273713,0.0557635001409534,0.185914978949267,0.241678479090221
"f_10","f","alfalfa",1,"rcp26",2036,0.265255174660883,7.0126083979199e-05,-0.000690333590154457,0.000581942861596817,0.000652068945576037,-0.726834621643167,-0.972602307089903,-0.0257724540324349,0.0292025049713378,0.242337634507833,0.271540139479171
"f_10","f","alfalfa",1,"rcp26",2037,0.556284092175757,9.57488343417171e-05,-0.000661733571928552,0.000553345393131457,0.000649094227473173,-1.79411167612723,-2.03970833797777,-0.0247047200186676,0.0398725503008722,0.230428831568335,0.270301381869207
"f_10","f","alfalfa",1,"rcp26",2038,0.0307985977468891,0.000142448794414698,-0.000697343201960066,0.00186577136486707,0.00200822015928177,0.69731791409869,-0.112928191738593,-0.0260341462065103,0.0593197479598444,0.77696050408395,0.836280252043795
"f_10","f","alfalfa",1,"rcp26",2039,-0.20966925912111,0.000159622453522659,-0.000775957467173297,0.000609702571488159,0.000769325025010844,1.06018712579914,0.768787283444072,-0.028969078774472,0.0664713502883715,0.253897570841168,0.320368921129539
"f_10","f","alfalfa",1,"rcp26",2040,-0.0464213954379221,0.000142966235086688,-0.00078353940862038,0.000550336778699122,0.000693303013785852,0.429670828948543,0.170211783272381,-0.0292521379218294,0.0595352250396984,0.229175958558293,0.288711183597992
"f_10","f","alfalfa",1,"rcp26",2041,0.223748413021485,0.00016147915760784,-0.000782011357767872,0.000781988117179512,0.000943467274787375,-0.456719209006116,-0.820410847745444,-0.0291950906900011,0.0672445349181388,0.325642194511192,0.39288672942933
"f_10","f","alfalfa",1,"rcp26",2042,0.561614782171052,9.49433512675411e-05,-0.000664735666958304,0.000668377110413456,0.000763320461681026,-1.76620255012693,-2.05925420129386,-0.0248167982331116,0.0395371241349924,0.278331325265049,0.317868449400041
"f_10","f","alfalfa",1,"rcp26",2043,-0.0956360232441902,0.000288502051152535,-0.000829485989499454,0.0021825101546162,0.00247101220576876,1.34869802445158,0.350665418562031,-0.0309674769413137,0.120140497015672,0.908859585815187,1.02900008283086
"f_10","f","alfalfa",1,"rcp26",2044,-0.212574769133552,7.48045505275264e-05,-0.000724505980373968,0.000406017563464423,0.00048082211399195,0.952620662930016,0.779440820156359,-0.0270482232672966,0.0311507521125342,0.16907731392842,0.200228066040954
"f_10","f","alfalfa",1,"rcp26",2045,-0.127612363225742,0.000108362205685273,-0.000770015191509526,0.000461966313377017,0.000570328519062345,0.676665855116147,0.467911998494386,-0.0287472338163575,0.0451251185103719,0.192375971927747,0.237501090438119
"f_10","f","alfalfa",1,"rcp26",2046,0.268907192426247,0.000116858384794195,-0.000755131359517954,0.000660883540884625,0.000777741925678859,-0.690310650601004,-0.98599303889624,-0.0281915707553377,0.0486631702393155,0.275210788811259,0.323873959050574
"f_10","f","alfalfa",1,"rcp26",2047,0.558869336448923,0.000128753017850864,-0.000742582429846438,0.000587375741193851,0.000716128759044739,-1.77869416827239,-2.04918756697938,-0.0277230773809357,0.0536164352907645,0.244600040797168,0.298216476087932
"f_10","f","alfalfa",1,"rcp26",2048,-0.0517986032068572,0.000170996503150146,-0.000723401306415292,0.00185685931737034,0.00202785582052049,1.00737833205479,0.189928211758476,-0.0270069821061719,0.0712078295261013,0.773249272876385,0.844457102402487
"f_10","f","alfalfa",1,"rcp26",2049,-0.333024441575178,0.000105997846117306,-0.00079874987336864,0.0007195366807446,0.000825534526861912,1.53504578752265,1.22108961910899,-0.0298199952724302,0.0441405316331352,0.299635632052956,0.343776163686091
"f_10","f","alfalfa",1,"rcp26",2050,-0.21958227715408,0.00010023935566776,-0.000718185271488541,0.000580126019116652,0.000680365374784425,1.06164634716701,0.805135016231627,-0.0268122501355734,0.0417425316816555,0.241581049389303,0.283323581070959
"f_10","f","alfalfa",1,"rcp26",2051,0.331625798498244,0.0001440926088054,-0.000720431767338332,0.000493035557407182,0.000637128166212616,-0.97753900840135,-1.21596126116023,-0.0268961193139656,0.0600042792382654,0.205314092834578,0.265318372072844
"f_10","f","alfalfa",1,"rcp26",2052,0.642828853403472,8.53828311915596e-05,-0.000651424960472985,0.000713233009828163,0.0007986158410197,-2.04879254054098,-2.35703912914607,-0.0243198651909928,0.035555850417628,0.297010603378454,0.332566453796082
"f_10","f","alfalfa",1,"rcp26",2053,0.0345254593862699,0.000197459513200627,-0.000723544013925675,0.00202454883195768,0.00222200834515834,0.771702099940454,-0.126593351082989,-0.0270123098532259,0.082227782997132,0.843079977879538,0.92530776087667
"f_10","f","alfalfa",1,"rcp26",2054,-0.357492871045303,0.000128282148032367,-0.000778930772063532,0.000592469946842898,0.000720752094875305,1.58186887689883,1.31080719383278,-0.0290800821570411,0.0534203516449215,0.246721413578168,0.30014176522309
"f_10","f","alfalfa",1,"rcp26",2055,-0.141299498530974,0.000152222116230768,-0.000802561740736998,0.000562264964274565,0.000714487080505379,0.785668690531767,0.518098161280238,-0.029962304987516,0.0633896384018308,0.234143195837214,0.297532834239045
"f_10","f","alfalfa",1,"rcp26",2056,0.330559671119178,0.000112199470098461,-0.000655240625506231,0.000579876100930049,0.000692075571028527,-0.948314402758511,-1.21205212743699,-0.0244623166855675,0.0467230650481631,0.24147697631588,0.288200041364043
"f_10","f","alfalfa",1,"rcp26",2057,0.728521553601057,0.000124143005750266,-0.000697508060427989,0.000670958913330972,0.000795101919081236,-2.36618284115671,-2.67124569653721,-0.0260403009226461,0.0516966945374411,0.279406461765702,0.331103156303143
"f_10","f","alfalfa",1,"rcp26",2058,0.0168846813027431,0.000288620642932124,-0.000784959864893218,0.00205414796263013,0.00234276860556225,0.884380117202611,-0.0619104981100577,-0.0293051682893478,0.12018988202103,0.855405901580987,0.975595783602016
"f_10","f","alfalfa",1,"rcp26",2059,-0.371194629118162,0.000121694326966325,-0.000713071881469008,0.000925862728905826,0.0010475570558722,1.77065831145854,1.36104697343326,-0.026621350241512,0.0506769947295579,0.38555569353723,0.436232688266788
"f_10","f","alfalfa",1,"rcp26",2060,-0.135028413281788,0.000108694760763015,-0.000714428807590347,0.000475280130346163,0.000583974891109218,0.711616002871298,0.495104182033222,-0.0266720088167075,0.0452636039463223,0.19792022570846,0.243183829654783
"f_10","f","alfalfa",1,"rcp26",2061,0.195507010318919,0.000176908226961292,-0.000782067126806329,0.000604152280114157,0.000781060507075556,-0.420800299409383,-0.716859037836038,-0.0291971727341033,0.0736696402274756,0.251586270933283,0.325255911160759
"f_10","f","alfalfa",1,"rcp26",2062,0.568151797678659,0.000104717630556504,-0.000789307843217128,0.00064273245996235,0.000747450090518876,-1.80143117755957,-2.08322325815508,-0.0294674928134406,0.0436074132960398,0.267652160112913,0.311259573408953
"f_10","f","alfalfa",1,"rcp26",2063,0.00277140352657412,0.000124608262288102,-0.000682686157582845,0.00194248032567868,0.0020670885879668,0.825145984889472,-0.0101618129307716,-0.0254869498830941,0.0518904406528362,0.808904307050502,0.860794747703337
"f_10","f","alfalfa",1,"rcp26",2064,-0.346717972081329,0.000157773259837959,-0.000639508568853436,0.000890003716297496,0.00104777697613546,1.6837485137422,1.27129923096487,-0.0238749865705285,0.0657012932039637,0.370622976143894,0.436324269347858
"f_10","f","alfalfa",1,"rcp26",2065,-0.00120294922701111,0.000100737609255456,-0.00075778655342764,0.000495185519353165,0.000595923128608694,0.224279532965509,0.00441081383237385,-0.028290697994633,0.041950018711382,0.206209398416386,0.248159417127768
"f_10","f","alfalfa",1,"rcp26",2066,0.30443306947803,0.000142243394719686,-0.000688985730836495,0.000755926210509353,0.00089816960522905,-0.767953236431218,-1.11625458808611,-0.0257221339512308,0.05923421365829,0.314789271947833,0.374023485606123
"f_10","f","alfalfa",1,"rcp26",2067,0.572638565213504,0.00011957473343664,-0.000621413208585383,0.000591483467752988,0.000711058201189664,-1.82676921464604,-2.09967473911618,-0.023199426453856,0.0497943354239854,0.246310615500015,0.296104950924
"f_10","f","alfalfa",1,"rcp26",2068,-0.0473726276463145,0.000202318855367707,-0.000715184575803755,0.00199287191764668,0.00219519077301451,1.06113956815943,0.173699634703153,-0.0267002241633414,0.0842513519138635,0.829888805705757,0.91414015761962
"f_10","f","alfalfa",1,"rcp26",2069,-0.323055277124676,0.000210636093904671,-0.000650520846192253,0.000691421702580228,0.000902057796484956,1.53589254406888,1.18453601612381,-0.0242861115911795,0.0877148876760266,0.287927751860227,0.375642639536253
"f_10","f","alfalfa",1,"rcp26",2070,-0.121693005775387,8.87932808640432e-05,-0.000734206242937113,0.000537114958751754,0.00062590823961577,0.67944339550869,0.446207687843085,-0.0274103664029867,0.0369760591026694,0.223670014965923,0.260646074068592
"f_10","f","alfalfa",1,"rcp26",2071,0.232983298314542,0.000209609978023895,-0.00061340624656229,0.000521574680670867,0.000731184658694745,-0.57268641082089,-0.854272093819987,-0.0229004998716602,0.0872875837056674,0.217198599165089,0.304486182870757
"f_11","f","alfalfa",1,"rcp26",2022,0.707051274965501,0.000151661777763873,-0.000648572099804949,0.000525963724842716,0.000677625502606598,-2.33455207991884,-2.59252134154017,-0.0242133583927196,0.0631562974545334,0.219026322559513,0.282182620014047
"f_11","f","alfalfa",1,"rcp26",2023,0.230366464418397,0.000171418747412333,-0.000749534235111705,0.00204608055777186,0.00221749930518425,0.0507704201567785,-0.84467703620079,-0.0279826114441722,0.0713836641010086,0.852046403700732,0.923430067801741
"f_11","f","alfalfa",1,"rcp26",2024,-0.104061001307917,9.09738594179659e-05,-0.000701268177383813,0.000474959037059073,0.000565932896477041,0.591046953777744,0.381557004795694,-0.0261806786223311,0.0378841143147693,0.197786513289612,0.235670627604381
"f_11","f","alfalfa",1,"rcp26",2025,0.00702308108254836,0.000165030570603489,-0.000716495326266249,0.000469591790326834,0.000634622360930392,0.211774427008919,-0.0257512973026774,-0.0267491588472756,0.06872344475847,0.195551438400402,0.264274883158872
"f_11","f","alfalfa",1,"rcp26",2026,0.342696345206722,9.57376657582715e-05,-0.000739478765263219,0.000608765862357877,0.000704503528116144,-0.990785075214655,-1.25655326575798,-0.0276072072364951,0.0398678993836299,0.25350749839619,0.29337539777982
"f_11","f","alfalfa",1,"rcp26",2027,0.700332288308989,9.87140682783735e-05,-0.00069408850940047,0.000515894124951846,0.00061460819323029,-2.33785728292205,-2.56788505713296,-0.0259126376842842,0.0411073584330823,0.214833053462112,0.255940411895194
"f_11","f","alfalfa",1,"rcp26",2028,0.119071618959241,0.000153989011600547,-0.000663403262988121,0.00218238273846476,0.0023363717500653,0.511568958870345,-0.436595936183884,-0.0247670551515575,0.0641254241165272,0.908806526089259,0.972931950205786
"f_11","f","alfalfa",1,"rcp26",2029,-0.133104167976672,0.000105561045827264,-0.000753480847242334,0.000431078760709819,0.000536639806537059,0.683390812292044,0.488048615914465,-0.0281299516303815,0.0439586355123649,0.179513512495596,0.223472148007961
"f_11","f","alfalfa",1,"rcp26",2030,-0.0593437351905852,0.000110647237136817,-0.000786792346667303,0.000490198430946568,0.000600845668083446,0.438429417965614,0.217593695698812,-0.0293735809422471,0.0460766708934197,0.204132632315629,0.250209303209049
"f_11","f","alfalfa",1,"rcp26",2031,0.347033271562132,0.000141537314315716,-0.000765830988549394,0.00066491726373575,0.000806454578051511,-0.965215624773632,-1.27245532906115,-0.0285910235725119,0.0589401816043301,0.276890546255699,0.335830727860029
"f_11","f","alfalfa",1,"rcp26",2032,0.680222034550573,0.000148369849942458,-0.000746303082354095,0.000718006995559289,0.00086637684550177,-2.16122536966887,-2.49414746001877,-0.0278619817412203,0.0617854446546256,0.298998627436492,0.360784072091117
"f_11","f","alfalfa",1,"rcp26",2033,0.0332511881272551,0.00021538900740032,-0.000751517790364487,0.00186548335525856,0.00208087236265893,0.716557018000399,-0.121921023133269,-0.0280566641736086,0.0896941366531541,0.776840568654122,0.866534705307276
"f_11","f","alfalfa",1,"rcp26",2034,-0.242427600503072,0.000117825084029169,-0.000781153716385775,0.000754653237634251,0.000872478321663455,1.22306303085891,0.888901201844596,-0.0291630720784039,0.0490657314207317,0.31425916967199,0.363324901092722
