"site_name","crop","scenario.code","climate_scenario","year","soc","n2o","ch4","indirect_n2o","total_n2o","ghg","ghg_soc","ghg_ch4","ghg_n2o","ghg_indirect_n2o","ghg_total_n2o"
"h_7","hops",2,"rcp60",2050,-0.06153541194887,7.79373144862898e-05,-0.000207068310358,0.000464272660293,0.000542209974779,0.44369101877077,0.225629843812523,-0.007730550253373,0.032455324532505,0.193336400679115,0.22579172521162
"h_7","hops",2,"rcp60",2051,-0.073469898528423,9.63269734834697e-05,-0.000243004201172,0.000284085263365,0.000380412236849,0.418731995438654,0.269389627937551,-0.009072156843755,0.040113303957759,0.118301220387099,0.158414524344859
"h_7","hops",2,"rcp60",2052,-0.064351817563782,8.56196428688574e-05,-0.000222405032845,0.000410098978058,0.000495718620927,0.434084940317403,0.235956664400533,-0.0083031212262,0.035654465566103,0.170776931576967,0.20643139714307
"h_7","hops",2,"rcp60",2053,-0.074598275649633,8.36213156383128e-05,-0.000222521726859,0.000306183413855,0.000389804729493,0.427545359551444,0.273527010715321,-0.008307477802719,0.03482230501224,0.127503521626601,0.162325826638842
"h_7","hops",2,"rcp60",2054,-0.061653623781142,0.000102431541675,-0.000225611629089,0.000352133244568,0.000454564786243,0.406934217601662,0.226063287197521,-0.00842283415264,0.042655420568877,0.146638343987905,0.189293764556782
"h_7","hops",2,"rcp60",2055,-0.06682596869238,0.00010689068885,-0.000233323341947,0.000355745579219,0.000462636268069,0.428972773975771,0.24502855187206,-0.008710738099349,0.044512336856729,0.148142623346331,0.19265496020306
"h_7","hops",2,"rcp60",2056,-0.063332111624387,8.45694985059702e-05,-0.000217542364051,0.000360047210756,0.000444616709262,0.409247262102725,0.232217742622752,-0.008121581591248,0.035217155449272,0.149933945621949,0.185151101071221
"h_7","hops",2,"rcp60",2057,-0.045866003955612,0.000122338305558,-0.0002091416129,0.000352350264211,0.000474688569769,0.358041277271535,0.168175347837243,-0.007807953548276,0.050945165814556,0.146728717168011,0.197673882982568
"h_7","hops",2,"rcp60",2058,-0.074387439228891,9.50063860477209e-05,-0.000231390718174,0.000244681184342,0.000339687570389,0.405570966696692,0.272753943839268,-0.008638586811843,0.039563373618444,0.101892236050823,0.141455609669267
"h_7","hops",2,"rcp60",2059,-0.070637492208594,8.68208249244985e-05,-0.000203991374223,0.000428471652972,0.000515292477897,0.46597097056561,0.259004138098177,-0.00761567797101,0.036154672093559,0.178427838344883,0.214582510438442
"h_7","hops",2,"rcp60",2060,-0.068753018714947,0.000109183104122,-0.000201286279734,0.000374351727667,0.000483534831789,0.445937433415988,0.252094401954806,-0.007514687776721,0.045466964073696,0.155890755164207,0.201357719237903
"h_7","hops",2,"rcp60",2061,-0.051762709520633,9.88730655213105e-05,-0.0002121838077,0.00027681178304,0.000375684848562,0.338320977548795,0.189796601575655,-0.007921528820806,0.041173569427803,0.115272335366143,0.156445904793946
"h_7","hops",2,"rcp60",2062,-0.068197341909775,9.32585606152124e-05,-0.000227645246689,0.00039407151767,0.000487330078285,0.444496332773806,0.250056920335842,-0.008498755876387,0.038835529170478,0.164102639143873,0.202938168314351
"h_7","hops",2,"rcp60",2063,-0.061319218629146,8.14285055021101e-05,-0.0001999169968,0.000320770655756,0.000402199161258,0.384860789245416,0.224837134973537,-0.007463567880531,0.033909156219807,0.133578065932603,0.167487222152411
"h_7","hops",2,"rcp60",2064,-0.054907019437299,9.60021567071341e-05,-0.000195046581936,0.000346577415359,0.000442579572066,0.378346777816722,0.201325737936761,-0.00728173905893,0.039978040971614,0.144324737967278,0.184302778938892
"h_7","hops",2,"rcp60",2065,-0.059293301931282,0.00012988618466,-0.000213242534679,0.000341840087267,0.000471726271927,0.405888016643987,0.217408773748035,-0.007961054628005,0.054088318326144,0.142351979197812,0.196440297523956
